Ano,Mês,Dia_semana,Dia_mês,Aluno,Bolsista,Pos_Doc,Aluno_Externo,Funcionario,Visitante,Comunidade,Total,refeicao,prato_principal_1,prato_principal_2,guarnição,sobremesa_1,sobremesa_2,Precipitacao_mm,Temp_max_C,Temp_min_C,Umid_rel_ar,Vento_velocidade_horaria (m/s),Vento_rajada_maxima (m/s),dia letivo
2024,2,sex,9,46.0,9.0,1.0,1.0,1.0,0.0,0.0,58.0,almoco,filé de merluza ao molho rio verde,omelete com espinafre,batata rústica,sagu,laranja,0.0,28.96666666666667,27.366666666666664,51.0,2.766666666666667,7.233333333333334,0
2024,2,qui,15,64.0,15.0,4.0,2.0,1.0,0.0,0.0,86.0,almoco,bife ao molho roty,lasanha de queijo,repolho com ervas,doce de cocada,melancia,0.0,22.733333333333334,21.400000000000002,87.0,0.4666666666666666,1.9333333333333333,0
2024,2,sex,16,59.0,17.0,2.0,1.0,1.0,0.0,0.0,80.0,almoco,carne moída,pvt com azeitonas,macarrão ao alho e óleo,gelatina de morango,mamão,0.0,25.0,23.7,76.33333333333333,0.39999999999999997,3.0,0
2024,2,seg,19,68.0,13.0,4.0,2.0,2.0,0.0,0.0,89.0,almoco,linguiça suína acebolada,grão de bico à indiana,farofa rica,bolinho de baunilha com recheio de morango,laranja,0.7333333333333334,27.866666666666664,24.933333333333334,67.66666666666667,1.5666666666666667,5.3999999999999995,0
2024,2,ter,20,86.0,25.0,7.0,3.0,1.0,0.0,0.0,122.0,almoco,lasanha à bolonhesa,lasanha de pvt,brócolis ao alho,mousse de chocolate,melão,0.4666666666666666,23.566666666666666,20.900000000000002,84.0,1.7,5.033333333333333,0
2024,2,qua,21,92.0,17.0,5.0,3.0,0.0,0.0,0.0,117.0,almoco,pernil ao molho barbecue,pvt com cogumelo e shimeji,couve refogada,picolé de limão,banana,0.06666666666666667,26.900000000000002,24.633333333333336,64.0,1.6666666666666667,5.166666666666667,0
2024,2,qui,22,93.0,22.0,6.0,3.0,1.0,0.0,0.0,125.0,almoco,hamburguer à pizzaiolo,hamburguer de pvt à pizzaiolo,purê de batatas,chocolate ao leite,melancia,0.0,28.099999999999998,25.933333333333334,64.33333333333333,2.3666666666666667,6.833333333333333,0
2024,2,sex,23,66.0,15.0,4.0,2.0,0.0,0.0,0.0,87.0,almoco,bife ao molho de cebola,omelete de brócolis,nhoque ao sugo,goiabada com queijo,abacaxi,0.0,29.366666666666664,27.0,60.333333333333336,2.1999999999999997,6.566666666666666,0
2024,2,seg,26,251.0,59.0,5.0,2.0,1.0,0.0,0.0,318.0,almoco,frango empanado,almôndega de ricota com espinafre,creme de milho,bolinho roll de chocolate,melancia,0.0,29.46666666666667,27.7,57.0,2.2666666666666666,6.566666666666666,1
2024,2,ter,27,561.0,114.0,4.0,4.0,1.0,0.0,0.0,684.0,almoco,carne moída refogada,pvt com azeitonas,macarrão penne com molho parmesão,bananada,maçã,0.0,30.96666666666667,28.5,49.0,2.4333333333333336,7.233333333333333,1
2024,2,qua,28,282.0,65.0,5.0,2.0,1.0,0.0,0.0,355.0,almoco,estrogonofe de carne,souflé de legumes,batata palha,pudim de maria mole com coco,melão,0.0,32.36666666666667,30.3,46.333333333333336,1.9000000000000001,7.133333333333333,1
2024,2,qui,29,195.0,59.0,5.0,1.0,1.0,0.0,0.0,261.0,almoco,tiras de frango ao molho ferrugem,curry de legumes,polenta cremosa,barrinha de cereais de banana,mel e abacaxi,0.0,32.43333333333333,30.46666666666667,49.666666666666664,2.6666666666666665,7.166666666666667,1
2024,3,sex,1,160.0,61.0,4.0,2.0,2.0,0.0,0.0,229.0,almoco,bife ao molho roty,cassoulet vegetariano,batata doce com ervas,doce de goiabada,laranja,0.0,31.400000000000002,29.566666666666666,51.666666666666664,1.6333333333333335,5.766666666666667,1
2024,3,seg,4,583.0,167.0,4.0,4.0,2.0,0.0,0.0,760.0,almoco,frango empanado,pvt com azeitonas,legumes refogados,doce de leite,maçã,0.0,30.400000000000002,28.2,53.0,2.1999999999999997,6.933333333333334,1
2024,3,ter,5,573.0,167.0,4.0,3.0,1.0,0.0,0.0,748.0,almoco,lasanha à bolonhesa,lasanha de pvt,acelga refogada,doce de banana,mamão,0.0,28.96666666666667,26.733333333333334,59.0,2.6666666666666665,7.066666666666666,1
2024,3,qua,6,543.0,171.0,5.0,2.0,3.0,0.0,0.0,724.0,almoco,filé de coxa assado,souflê de legumes,purê de batata e mandioquinha,mousse de maracujá,melancia,0.0,28.633333333333336,26.400000000000002,61.666666666666664,1.4000000000000001,4.766666666666667,1
2024,3,qui,7,564.0,167.0,4.0,4.0,1.0,0.0,0.0,740.0,almoco,hamburguer à pizzaiolo,hamburguer de lentilha ao sugo,macarrão à primavera,bombom,abacaxi,0.0,28.666666666666668,26.666666666666668,62.0,1.8666666666666665,6.533333333333334,1
2024,3,sex,8,303.0,102.0,3.0,2.0,1.0,0.0,0.0,411.0,almoco,lombo ao molho madeira,ovo frito,chuchu com azeitonas,flan de baunilha com calda e,,0.0,29.3,27.266666666666666,61.333333333333336,2.6333333333333333,6.766666666666667,1
2024,3,seg,11,527.0,164.0,3.0,2.0,3.0,0.0,0.0,699.0,almoco,bife ao molho madeira,quibe de brócolis e requeijão ,chuchu gratinado,bolinho de baunilha,morango e abacaxi,0.0,28.266666666666666,26.2,60.666666666666664,2.066666666666667,5.466666666666666,1
2024,3,ter,12,553.0,174.0,5.0,2.0,2.0,0.0,0.0,736.0,almoco,filé de frango empanado,bife de grão de bico,creme de milho,picolé de uva,banana,0.0,29.366666666666664,27.566666666666666,60.666666666666664,2.2333333333333334,6.333333333333333,1
2024,3,qua,13,498.0,152.0,1.0,1.0,2.0,0.0,0.0,654.0,almoco,carne em cubos ao molho tomatelli,pvt alemão ,batata rústica,maxi goiabinha,mamão,0.0,30.3,28.433333333333334,60.333333333333336,2.1999999999999997,6.066666666666666,1
2024,3,qua,13,498.0,152.0,1.0,1.0,2.0,0.0,0.0,654.0,almoco,bisteca suína ao molho ferrugem,baião de dois vegetariano,couve ao alho,surpresa de banana,melão ,0.0,30.3,28.433333333333334,60.333333333333336,2.1999999999999997,6.066666666666666,1
2024,3,qui,14,504.0,148.0,3.0,2.0,0.0,0.0,0.0,657.0,almoco,pernil ao molho barbecue,omelete de abobrinha,repolho com ervas,manjar com calda de ameixa,melancia,0.0,30.233333333333334,28.433333333333334,58.0,2.1333333333333333,6.166666666666667,1
2024,3,sex,15,276.0,93.0,2.0,2.0,0.0,0.0,0.0,373.0,almoco,filé de peixe ao molho suíço,grãos com queijo branco,brócolis ao alho ,pudim de maria mole com coco,laranja,0.0,31.5,29.599999999999998,51.0,2.0,6.066666666666666,1
2024,3,seg,18,582.0,160.0,0.0,4.0,3.0,0.0,0.0,749.0,almoco,linguiça acebolada,grão de bico à indiana,virado de cenoura e vagem,iogurte de morango,maçã,0.0,30.599999999999998,28.599999999999998,55.666666666666664,0.9,3.966666666666667,1
2024,3,ter,19,592.0,166.0,2.0,2.0,1.0,0.0,0.0,763.0,almoco,carne de panela ao pomodoro,almôndegas de aveia,purê de batatas,gelatina de cereja,laranja,0.0,30.96666666666667,29.0,58.0,1.2666666666666666,3.533333333333333,1
2024,3,qua,20,521.0,165.0,3.0,2.0,0.0,0.0,0.0,691.0,almoco,frango assado,ovo frito,polenta cremosa,barra de cereal,abacaxi,0.0,27.900000000000002,25.833333333333332,70.0,1.3,4.0,1
2024,3,qui,21,579.0,163.0,3.0,3.0,1.0,0.0,0.0,749.0,almoco,bife ao molho ferrugem,pvt alemão,ervilha à parmentier,cocada,banana,0.0,29.866666666666664,27.733333333333334,64.66666666666667,2.266666666666667,6.866666666666667,1
2024,3,qui,21,579.0,163.0,3.0,3.0,1.0,0.0,0.0,749.0,almoco,estrogonofe de carne,estrogonofe de pvt,batata palha,brigadeirão,melão,0.0,29.866666666666664,27.733333333333334,64.66666666666667,2.266666666666667,6.866666666666667,1
2024,3,qui,21,579.0,163.0,3.0,3.0,1.0,0.0,0.0,749.0,almoco,estrogonofe de carne,estrogonofe de pvt,batata palha,brigadeirão,melão,0.0,29.866666666666664,27.733333333333334,64.66666666666667,2.266666666666667,6.866666666666667,1
2024,3,qui,21,579.0,163.0,3.0,3.0,1.0,0.0,0.0,749.0,almoco,estrogonofe de carne,estrogonofe de pvt,batata palha,brigadeirão,melão,0.0,29.866666666666664,27.733333333333334,64.66666666666667,2.266666666666667,6.866666666666667,1
2024,3,sex,22,260.0,92.0,1.0,3.0,2.0,0.0,0.0,358.0,almoco,tiras de frango à pizzaiolo,ovo frito,macarrão ao alho e óleo,surpresa de abacaxi,melancia,0.0,23.866666666666664,22.766666666666666,80.0,3.966666666666667,9.733333333333333,1
2024,3,seg,25,61.0,22.0,1.0,3.0,0.0,0.0,0.0,87.0,almoco,bife ao molho pomodoro,tomate recheado,chuchu gratinado,barra de cereal chocolate,melancia,0.0,26.433333333333334,24.400000000000002,66.0,1.4000000000000001,5.666666666666667,0
2024,3,ter,26,103.0,27.0,3.0,4.0,1.0,0.0,0.0,138.0,almoco,fricassé de frango,grão de bico,legumes sautê,sorvete de creme,banana,0.13333333333333333,23.433333333333334,21.833333333333332,84.0,1.4666666666666668,4.2,0
2024,3,qua,27,102.0,25.0,2.0,2.0,0.0,0.0,0.0,131.0,almoco,cubos de pernil ao barbecue,curry de legumes,mandioca à salsa,mosaico de gelatina,abacaxi,0.0,21.333333333333332,20.833333333333332,87.33333333333333,1.9666666666666668,5.1000000000000005,0
2024,3,qui,28,141.0,28.0,4.0,3.0,1.0,0.0,0.0,177.0,almoco,bife à pizzaiolo,bobó de palmito,batata corada,ovo de páscoa,maçã,0.13333333333333333,21.900000000000002,20.466666666666665,87.66666666666667,1.3,4.2,0
2024,4,seg,1,489.0,142.0,2.0,4.0,1.0,0.0,0.0,638.0,almoco,bife ao molho roty,souflê de legumes,chuchu com manjericão,pé de moça,maçã,0.0,28.366666666666664,27.03333333333333,44.0,2.0666666666666664,6.0,1
2024,4,ter,2,579.0,163.0,2.0,2.0,1.0,0.0,0.0,747.0,almoco,fricassé de frango,almôndega de aveia ao molho provençal,batata sautê,sorvete de morango,banana,0.0,26.899999999999995,26.03333333333333,53.0,0.8333333333333334,4.566666666666666,1
2024,4,qua,3,532.0,148.0,3.0,1.0,3.0,0.0,0.0,687.0,almoco,cubos de pernil ao barbecue,curry de legumes,farofa,pudim de pão,melancia,0.0,28.8,27.366666666666664,49.666666666666664,2.3666666666666667,6.0,1
2024,4,qui,4,575.0,156.0,5.0,5.0,3.0,0.0,0.0,744.0,almoco,lasanha à bolonhesa,lasanha de pvt,repolho com ervas,torrone,mamão,0.0,29.7,27.633333333333336,57.0,1.6333333333333335,5.2,1
2024,4,qui,4,575.0,156.0,5.0,5.0,3.0,0.0,0.0,744.0,almoco,lasanha à bolonhesa,lasanha de pvt,repolho com ervas,torrone,mamão,0.0,29.7,27.633333333333336,57.0,1.6333333333333335,5.2,1
2024,4,sex,5,246.0,78.0,0.0,2.0,1.0,0.0,0.0,327.0,almoco,peixe ao molho de queijos,grãos com queijo branco,brócolis à provençal,bolinho roll de chocolate,abacaxi,0.0,30.066666666666666,27.866666666666664,56.0,1.0,5.1000000000000005,1
2024,4,seg,8,544.0,167.0,4.0,3.0,2.0,0.0,0.0,720.0,almoco,carne de panela ao molho madeira,grãos gratinados,couve flor à provençal,bombom,melão,0.0,25.46666666666667,24.53333333333333,65.0,1.0999999999999999,5.366666666666667,1
2024,4,ter,9,559.0,158.0,2.0,2.0,1.0,0.0,0.0,722.0,almoco,bisteca ao molho barbecue,cassoulet vegetariano,couve ao alho,arroz doce moreno,laranja,0.0,24.866666666666664,23.53333333333333,69.66666666666667,1.0,5.333333333333333,1
2024,4,qua,10,568.0,159.0,6.0,2.0,2.0,0.0,0.0,737.0,almoco,bife ao molho de cogumelo,lasanha de queijo,legumes sautê,iogurte,banana,0.0,27.433333333333337,25.2,62.333333333333336,1.2,4.766666666666667,1
2024,4,qui,11,477.0,138.0,5.0,4.0,1.0,0.0,0.0,625.0,almoco,frango assado,grão de bico à indiana,macarrão à primavera,gelatina de cereja,mamão,0.0,28.333333333333332,26.366666666666664,61.666666666666664,1.9666666666666668,5.6000000000000005,1
2024,4,sex,12,316.0,119.0,2.0,3.0,0.0,0.0,0.0,440.0,almoco,lombo suíno ao molho ferrugem,ovo cozido,virado de cenoura e abobrinha,mini bolo de chocolate,abacaxi,0.0,27.133333333333336,25.366666666666664,66.0,3.8333333333333335,9.299999999999999,1
2024,4,seg,15,534.0,180.0,3.0,2.0,1.0,0.0,0.0,720.0,almoco,filé de frango empanado,ovo cozido,creme de milho,chocolate ao leite,abacaxi,0.0,25.7,24.166666666666668,65.0,3.233333333333333,7.766666666666666,1
2024,4,ter,16,551.0,171.0,4.0,2.0,1.0,0.0,0.0,729.0,almoco,linguiça suína acebolada,pvt com shimeji e cogumelo,farofa,picolé de limão,banana,0.0,28.366666666666664,26.733333333333334,56.666666666666664,1.6666666666666667,6.533333333333334,1
2024,4,qua,17,481.0,133.0,2.0,3.0,2.0,0.0,8.0,629.0,almoco,quibe de assadeira,quibe de pvt,ervilha à parmentier,manjar de coco com calda de ameixa,maçã,0.0,25.400000000000002,24.333333333333332,70.66666666666667,1.7,5.3,1
2024,4,qui,18,590.0,186.0,6.0,7.0,1.0,0.0,0.0,790.0,almoco,estrogonofe de carne,estrogonofe de grão de bico,batata palha,pé de moça,mamão,0.0,24.2,22.53333333333333,70.0,2.466666666666667,6.833333333333333,1
2024,4,sex,19,313.0,112.0,4.0,5.0,2.0,0.0,0.0,436.0,almoco,bife ao molho madeira,tomate recheado,nhoque ao sugo,brigadeirão,melancia,0.0,25.233333333333334,23.766666666666666,61.333333333333336,1.5999999999999999,6.5,1
2024,4,seg,22,524.0,166.0,3.0,4.0,2.0,0.0,0.0,699.0,almoco,filé de frango empanado,pvt com azeitonas,creme de milho,doce de leite,,0.0,27.400000000000002,25.399999999999995,40.0,1.0999999999999999,5.233333333333333,1
2024,4,ter,23,505.0,159.0,3.0,3.0,1.0,0.0,0.0,671.0,almoco,hamburguer à pizzaiolo,hamburguer de lentilha ao sugo,macarrão ao alho e óleo,flan de baunilha com calda de goiabada,,0.0,28.400000000000002,27.099999999999998,36.0,0.8666666666666667,5.066666666666666,1
2024,4,qua,24,472.0,146.0,3.0,2.0,1.0,0.0,9.0,633.0,almoco,pernil ao molho barbecue,baião de dois vegetariano,mandioca à italiana,doce de banana,,0.0,29.766666666666666,27.866666666666664,36.0,1.2333333333333334,4.166666666666667,1
2024,4,qui,25,430.0,147.0,2.0,0.0,1.0,0.0,0.0,580.0,almoco,bife ao molho tomatelli,quibe de brócolis,legumes à salsa,mosaico de gelatina,,0.0,28.266666666666666,26.866666666666664,48.666666666666664,2.3333333333333335,6.8999999999999995,1
2024,4,sex,26,322.0,116.0,4.0,2.0,4.0,0.0,0.0,448.0,almoco,estrogonofe de frango,estrogonofe de pvt,batata palha,pudim de maria mole com coco,,0.0,28.333333333333332,26.7,54.0,2.0333333333333337,6.166666666666667,1
2024,4,seg,29,472.0,159.0,3.0,4.0,2.0,0.0,0.0,640.0,almoco,bife ao molho de azeitonas,moussaka vegetariana,vagem ao vinagrete,barra de cereais (cereais,chocolate) e abacaxi,0.0,29.46666666666667,28.066666666666666,46.666666666666664,2.5,6.733333333333333,1
2024,4,ter,30,494.0,113.0,1.0,3.0,0.0,0.0,0.0,611.0,almoco,lombo suíno grelhado ao barbecue,bife de feijão branco ao molho barbecue,farofa,gelatina de framboesa,tangerina,0.0,29.400000000000002,27.666666666666668,42.333333333333336,1.0,5.1000000000000005,1
2024,5,qui,2,507.0,143.0,4.0,5.0,1.0,0.0,0.0,660.0,almoco,filé de frango empanado,omelete de abobrinha,legumes com ervas,bombom,melancia,0.0,30.0,28.266666666666666,39.666666666666664,2.733333333333333,6.666666666666667,1
2024,5,sex,3,270.0,84.0,6.0,4.0,2.0,0.0,0.0,366.0,almoco,filé de coxa assado,cassoulet vegetariano,polenta cremosa,goiabada em barra,laranja,0.0,30.400000000000002,28.633333333333336,33.333333333333336,1.5333333333333332,5.1,1
2024,5,seg,6,513.0,148.0,3.0,4.0,1.0,0.0,0.0,669.0,almoco,carne em cubos ao molho de azeitonas,ovo cozido,ervilha parmentier,cocada branca,maçã,0.0,27.599999999999998,25.8,44.0,2.9,8.0,1
2024,5,ter,7,555.0,134.0,3.0,5.0,1.0,0.0,0.0,698.0,almoco,bife ao molho roty,moussaka vegetariana,brócolis à provençal,mousse de morango,banana,0.0,28.833333333333332,26.96666666666667,45.0,1.5666666666666667,5.8,1
2024,5,qua,8,469.0,139.0,3.0,4.0,1.0,0.0,9.0,625.0,almoco,frango assado,bifinho de feijão ao molho barbecue,abobrinha à italiana,manjar com calda de ameixa,melancia,0.0,27.766666666666666,25.866666666666664,48.0,2.8666666666666667,8.966666666666667,1
2024,5,qui,9,479.0,132.0,3.0,39.0,1.0,0.0,0.0,654.0,almoco,lagarto ao molho de cogumelos,pvt com azeitonas,legumes ao alho,iogurte,mamão,0.0,28.433333333333334,26.766666666666666,42.0,0.6,5.7,1
2024,5,sex,10,307.0,87.0,3.0,1.0,2.0,0.0,0.0,400.0,almoco,pernil ao molho ferrugem ,baião de dois vegetariano,mandioca ao tomatelli,brigadeirão,abacaxi,0.0,27.566666666666666,25.766666666666666,48.0,2.033333333333333,6.6000000000000005,1
2024,5,seg,13,501.0,141.0,4.0,1.0,1.0,0.0,0.0,648.0,almoco,bife ao molho madeira,tomate recheado,mandioca temperada,picolé de limão,maçã,0.0,28.833333333333332,26.8,35.0,2.1333333333333333,6.633333333333333,1
2024,5,ter,14,559.0,140.0,3.0,2.0,1.0,0.0,0.0,705.0,almoco,tiras de frango ao molho ferrugem,quibe de brócolis,vagem à provençal,arroz doce caramelado,melão,0.0,27.3,25.733333333333334,53.333333333333336,1.8333333333333333,6.433333333333334,1
2024,5,qua,15,494.0,139.0,4.0,3.0,1.0,0.0,9.0,650.0,almoco,lombo assado ao molho barbecue,omelete de espinafre,farofa rica,chocolate ao leite,abacaxi,0.0,26.833333333333332,24.733333333333334,56.666666666666664,0.19999999999999998,4.3,1
2024,5,qui,16,513.0,128.0,2.0,3.0,3.0,0.0,0.0,649.0,almoco,carne moída,souflê de legumes,polenta cremosa,flan de baunilha com calda de caramelo,banana,0.0,28.46666666666667,26.599999999999998,44.666666666666664,2.1333333333333333,6.333333333333333,1
2024,5,sex,17,258.0,91.0,0.0,3.0,2.0,0.0,0.0,354.0,almoco,peixe frito,almôndega de aveia ao molho ferrugem,purê de batata e mandioquinha,barra de cereais,mamão,0.0,29.03333333333333,27.3,38.333333333333336,2.9333333333333336,7.766666666666667,1
2024,5,seg,20,414.0,116.0,3.0,3.0,1.0,0.0,0.0,537.0,almoco,linguiça acebolada ,grão de bico à indiana,virado de cenoura e vagem,mini bolo de baunilha,melancia,0.0,28.2,26.5,51.0,0.0,0.7333333333333334,1
2024,5,seg,20,414.0,116.0,3.0,3.0,1.0,0.0,0.0,537.0,almoco,linguiça acebolada ,grão de bico à indiana,virado de cenoura e vagem,mini bolo de baunilha,melancia,0.0,28.2,26.5,51.0,0.0,0.7333333333333334,1
2024,5,ter,21,497.0,125.0,2.0,4.0,0.0,0.0,0.0,628.0,almoco,lasanha à bolonhesa,lasanha de pvt,repolho com cenoura refogados,gelatina de cereja,melão,0.0,26.933333333333334,25.433333333333334,49.333333333333336,3.3000000000000003,7.566666666666667,1
2024,5,qua,22,371.0,116.0,4.0,3.0,1.0,0.0,9.0,504.0,almoco,lombo ao molho barbecue,ovo frito,couve refogada,pão de mel,banana,0.0,25.866666666666664,24.133333333333336,51.666666666666664,3.033333333333333,7.733333333333333,1
2024,5,qui,23,493.0,120.0,1.0,1.0,0.0,0.0,0.0,615.0,almoco,estrogonofe de carne,bifinho de pvt ao molho ferrugem,batata palha,barra de cereais,abacaxi,0.0,26.766666666666666,24.933333333333334,36.666666666666664,3.466666666666667,8.8,1
2024,5,sex,24,268.0,89.0,2.0,1.0,1.0,0.0,0.0,361.0,almoco,bife ao molho madeira,curry de legumes,batata rústica ,surpresa de banana,maçã,0.0,27.333333333333332,25.233333333333334,50.0,3.533333333333333,10.5,1
2024,5,seg,27,492.0,142.0,3.0,2.0,1.0,0.0,0.0,640.0,almoco,filé de frango empanado,ovo cozido,creme de milho,bananada,,0.0,21.5,20.53333333333333,78.66666666666667,1.3666666666666665,5.066666666666667,1
2024,5,ter,28,524.0,112.0,3.0,3.0,1.0,0.0,0.0,643.0,almoco,hamburguer à pizzaiolo,hamburguer de lentilha ao sugo,purê de batatas,gelatina de morango,banana,0.0,17.266666666666666,16.533333333333335,86.33333333333333,1.5999999999999999,5.7,1
2024,5,qua,29,411.0,111.0,4.0,4.0,1.0,0.0,0.0,531.0,almoco,carne moída ao sugo,pvt com azeitonas,macarrão à primavera,pudim de pão,melancia,0.0,19.166666666666668,16.833333333333332,61.0,1.2666666666666666,4.066666666666666,1
2024,6,seg,3,458.0,138.0,6.0,3.0,1.0,0.0,0.0,606.0,almoco,filé de frango empanado,bifinho de feijão branco,creme de milho,doce de batata doce,laranja,0.0,24.233333333333334,21.7,53.333333333333336,2.1333333333333333,5.966666666666666,1
2024,6,ter,4,562.0,159.0,5.0,7.0,1.0,0.0,0.0,734.0,almoco,lasanha à bolonhesa,lasanha de ricota e espinafre,vagem sauté,maxi chocolate,banana,0.0,22.46666666666667,20.7,62.333333333333336,2.466666666666667,6.466666666666666,1
2024,6,qua,5,539.0,149.0,7.0,5.0,1.0,0.0,9.0,710.0,almoco,estrogonofe de carne,estrogonofe de legumes,batata palha,flan de baunilha com calda,maçã,0.0,24.133333333333336,22.46666666666667,51.333333333333336,2.5,7.3999999999999995,1
2024,6,qui,6,433.0,119.0,4.0,4.0,0.0,0.0,0.0,560.0,almoco,lombo assado ao molho roty,cassoulet vegetariano,couve refogada,mosaico de gelatina,melão,0.0,25.433333333333334,23.633333333333336,41.666666666666664,1.3333333333333333,6.2,1
2024,6,sex,7,281.0,74.0,4.0,4.0,0.0,0.0,0.0,363.0,almoco,filé de coxa assado,almôndega de aveia e espinafre ao molho ferrugem,abobrinha à italiana,torrone,mamão,0.0,25.666666666666668,24.2,41.666666666666664,1.0999999999999999,5.3,1
2024,6,seg,10,400.0,115.0,5.0,4.0,1.0,0.0,0.0,525.0,almoco,filé de frango empanado,bifinho de grão de bico ao sugo,vagem ao alho,bananada,maçã,0.0,25.633333333333336,23.933333333333334,42.666666666666664,2.1,6.033333333333334,1
2024,6,ter,11,495.0,143.0,4.0,3.0,1.0,0.0,0.0,646.0,almoco,carne em cubos ao molho pomodoro,curry de legumes,batata rústica,arroz doce moreno,banana,0.0,26.666666666666668,25.099999999999998,35.0,0.0,2.466666666666667,1
2024,6,qua,12,487.0,138.0,6.0,4.0,1.0,0.0,8.0,644.0,almoco,bife ao molho madeira,tomate recheado,macarrão ao sugo,barra de cereal,mamão,0.0,25.233333333333334,23.433333333333334,41.0,2.466666666666667,7.6000000000000005,1
2024,6,qui,13,382.0,108.0,6.0,4.0,5.0,0.0,0.0,505.0,almoco,pernil ao molho barbecue,omelete de espinafre,mandioca ensopada ao molho pomodoro,pudim de maria mole com coco,melancia,0.0,25.03333333333333,23.266666666666666,34.666666666666664,3.533333333333333,8.933333333333334,1
2024,6,sex,14,221.0,71.0,5.0,3.0,1.0,0.0,0.0,301.0,almoco,filé de coxa assado,pvt com azeitonas,polenta ao sugo,mousse de limão,tangerina,0.0,26.03333333333333,24.099999999999998,37.333333333333336,3.3666666666666667,9.266666666666667,1
2024,6,seg,17,360.0,119.0,8.0,4.0,2.0,0.0,0.0,493.0,almoco,linguiça suína acebolada,moussaka vegetariana,virado de couve e milho,iogurte,,0.0,25.099999999999998,23.066666666666666,40.333333333333336,2.8000000000000003,8.366666666666667,1
2024,6,ter,18,448.0,125.0,7.0,4.0,1.0,0.0,0.0,585.0,almoco,quibe recheado com requeijão,quibe de pvt recheado com requeijão,purê de batata e mandioquinha,gelatina de framboesa,,0.0,24.433333333333334,22.733333333333334,37.666666666666664,3.533333333333333,8.6,1
2024,6,qua,19,239.0,79.0,3.0,3.0,3.0,0.0,9.0,336.0,almoco,filé de peixe ao molho rio verde,grãos com queijo branco,couve flor à provençal,cocada,,0.0,25.666666666666668,23.900000000000002,32.666666666666664,2.8666666666666667,8.033333333333333,1
2024,6,qui,20,434.0,145.0,5.0,6.0,3.0,0.0,0.0,593.0,almoco,carne louca (lagarto desfiado),almôndegas de aveia ao molho ferrugem,polenta cremosa,kit junino,,0.0,26.3,25.03333333333333,25.333333333333332,1.4666666666666668,5.133333333333333,1
2024,6,sex,21,201.0,58.0,6.0,5.0,2.0,0.0,0.0,272.0,almoco,filé de frango ao molho de cebola,baião de dois vegetariano,legumes refogados,brigadeirão,,0.0,24.900000000000002,23.03333333333333,35.666666666666664,2.733333333333333,8.533333333333333,1
2024,6,seg,24,289.0,96.0,4.0,5.0,1.0,0.0,0.0,395.0,almoco,carne em cubos ao molho ferrugem,quibe de brócolis com requeijão,batata doce com ervas,pé de moça,,0.0,27.433333333333334,25.599999999999998,35.666666666666664,1.7333333333333334,6.566666666666666,1
2024,6,ter,25,321.0,109.0,2.0,5.0,1.0,0.0,0.0,438.0,almoco,hamburguer ao sugo,hamburguer de pvt ao sugo,purê de batatas,chocolate ao leite,,0.0,28.233333333333334,26.266666666666666,38.666666666666664,0.7333333333333334,3.1666666666666665,1
2024,6,qua,26,252.0,77.0,6.0,5.0,5.0,0.0,9.0,354.0,almoco,estrogonofe de frango,pvt com champignon e shimeji,sobremesa: canjica c,canjica c,,0.0,27.066666666666666,25.266666666666666,39.333333333333336,3.1666666666666665,8.633333333333333,1
2024,6,qui,27,268.0,107.0,5.0,4.0,1.0,0.0,0.0,385.0,almoco,carne moída refogada,ovo cozido,nhoque ao sugo,mini bolo de baunilha ,,0.0,26.0,24.099999999999998,44.0,0.43333333333333335,3.866666666666667,1
2024,6,sex,28,173.0,57.0,5.0,2.0,2.0,0.0,0.0,,almoco,isca de carne ao molho roty,bifinho de lentilha ao molho roty,ervilha à parmentier,sorvete de creme,,0.0,25.733333333333334,24.166666666666668,47.333333333333336,1.9333333333333336,6.133333333333333,1
2024,6,sex,28,173.0,57.0,5.0,2.0,2.0,0.0,0.0,,almoco,isca de carne ao molho roty,bifinho de lentilha ao molho roty,ervilha à parmentier,sorvete de creme,,0.0,25.733333333333334,24.166666666666668,47.333333333333336,1.9333333333333336,6.133333333333333,1
2024,7,ter,2,104.0,41.0,8.0,9.0,1.0,0.0,0.0,163.0,almoco,iscas de frango ao molho ferrugem,bifinho de feijão branco ao molho ferrugem,batata doce com ervas,manjar com calda de ameixa,,0.0,23.133333333333336,21.133333333333333,51.666666666666664,2.3333333333333335,5.8,0
2024,7,qua,3,92.0,35.0,11.0,10.0,7.0,1.0,0.0,156.0,almoco,feijoada,feijoada vegetariana,couve refogada,gelatina de cereja,,0.0,25.566666666666666,23.633333333333336,48.0,0.39999999999999997,5.033333333333334,0
2024,7,qui,4,65.0,33.0,2.0,9.0,1.0,1.0,0.0,111.0,almoco,carne moída refogada,ovo frito,macarrão à primavera,chocolate ao leite,,0.0,25.399999999999995,24.400000000000002,37.333333333333336,0.0,3.266666666666667,0
2024,7,sex,5,60.0,25.0,3.0,8.0,2.0,1.0,0.0,99.0,almoco,iscas de carne ao molho de cogumelos,quibe de brócolis,chuchu com manjericão,barra de cereal,,0.0,25.46666666666667,23.599999999999998,35.666666666666664,0.9,5.866666666666667,0
