Ano,Mês,Dia_semana,Dia_mês,refeicao,prato_principal_1,prato_principal_2,guarnição,sobremesa_1,sobremesa_2,Aluno,Bolsista,Pos_Doc,Aluno_Externo,Comunidade,Visitantes,Funcionario,Total,Precipitacao_mm,Temp_max_C,Temp_min_C,Umid_rel_ar,Vento_velocidade_horaria (m/s),Vento_rajada_maxima (m/s),dia letivo
2024,6,qua,19,jantar,carne em cubos ao molho de cogumelos,pvt alemão,batata rústica,mousse de maracujá,,1553.0,676.0,0.0,6.0,69.0,0.0,0.0,2304.0,0.0,23.933333333333334,20.633333333333333,39.333333333333336,0.0,0.8666666666666667,1
2024,6,qui,20,cafe da manha,,,,,,,207.0,,,,,,242.0,0.0,15.3,13.3,63.0,0.0,0.0,1
2024,6,qui,20,almoco,carne louca (lagarto desfiado),almôndegas de aveia ao molho ferrugem,polenta cremosa,kit junino,,1894.0,702.0,3.0,17.0,73.0,0.0,3.0,2692.0,0.0,26.3,25.03333333333333,25.333333333333332,1.4666666666666668,5.133333333333333,1
2024,6,qui,20,jantar,lombo suíno ao molho ferrugem,omelete de brócolis,cuscuz,kit junino,,1559.0,690.0,0.0,4.0,62.0,0.0,0.0,2315.0,0.0,24.066666666666666,21.633333333333336,34.666666666666664,0.0,1.9666666666666668,1
2024,6,sex,21,cafe da manha,,,,,,,172.0,,,,,,226.0,0.0,16.9,14.0,59.5,2.1500000000000004,4.449999999999999,1
2024,6,sex,21,cafe da manha,,,,,,,172.0,,,,,,226.0,0.0,16.9,14.0,59.5,2.1500000000000004,4.449999999999999,1
2024,6,sex,21,almoco,filé de frango ao molho de cebola,baião de dois vegetariano,legumes refogados,brigadeirão,,1663.0,697.0,3.0,21.0,75.0,0.0,4.0,2463.0,0.0,24.900000000000002,23.03333333333333,35.666666666666664,2.733333333333333,8.533333333333333,1
2024,6,sex,21,jantar,lasanha à bolonhesa,lasanha de pvt,repolho com ervas,doce de batata doce,,1345.0,636.0,0.0,4.0,57.0,0.0,0.0,2042.0,0.0,23.366666666666664,20.766666666666666,45.666666666666664,0.0,1.4666666666666668,1
2024,6,sex,21,jantar,lasanha à bolonhesa,lasanha de pvt,repolho com ervas,doce de batata doce,,1345.0,636.0,0.0,4.0,57.0,0.0,0.0,2042.0,0.0,23.366666666666664,20.766666666666666,45.666666666666664,0.0,1.4666666666666668,1
2024,6,sáb,22,almoco,bife ao molho provençal,ovo frito,abobrinha sautê,pão de mel,,803.0,418.0,1.0,1.0,0.0,0.0,1.0,1224.0,0.0,26.366666666666664,24.133333333333336,34.666666666666664,3.0666666666666664,7.733333333333333,1
2024,6,seg,24,cafe da manha,,,,,,,174.0,,,,,,210.0,0.0,20.35,18.95,58.5,0.4,3.4,1
2024,6,seg,24,almoco,carne em cubos ao molho ferrugem,quibe de brócolis com requeijão,batata doce com ervas,pé de moça,,1755.0,639.0,4.0,15.0,74.0,0.0,4.0,2491.0,0.0,27.433333333333334,25.599999999999998,35.666666666666664,1.7333333333333334,6.566666666666666,1
2024,6,seg,24,jantar,filé de frango empanado,ovo frito,creme de milho,cocada,,1690.0,716.0,2.0,5.0,64.0,0.0,0.0,2477.0,0.0,26.066666666666666,23.7,43.0,0.46666666666666673,3.8000000000000003,1
2024,6,ter,25,cafe da manha,,,,,,,180.0,,,,,,241.0,0.0,17.15,15.149999999999999,74.5,0.0,0.0,1
2024,6,ter,25,almoco,hamburguer ao sugo,hamburguer de pvt ao sugo,purê de batatas,chocolate ao leite,,1918.0,707.0,2.0,14.0,75.0,0.0,5.0,2721.0,0.0,28.233333333333334,26.266666666666666,38.666666666666664,0.7333333333333334,3.1666666666666665,1
2024,6,ter,25,jantar,lombo ao molho de cebola,souflê de legumes,farofa,manjar de coco com calda de ameixa,,1458.0,609.0,2.0,4.0,56.0,0.0,1.0,2130.0,0.0,25.0,23.5,57.666666666666664,0.6,1.9666666666666668,1
2024,6,qua,26,cafe da manha,,,,,,,189.0,,,,,,242.0,0.0,19.65,18.5,68.5,0.0,3.4,1
2024,6,qua,26,almoco,estrogonofe de frango,pvt com champignon e shimeji,sobremesa: canjica c,canjica c,,2007.0,749.0,4.0,16.0,74.0,0.0,2.0,2852.0,0.0,27.066666666666666,25.266666666666666,39.333333333333336,3.1666666666666665,8.633333333333333,1
2024,6,qua,26,jantar,bife ao molho madeira,almôndegas de ricota e espinafre,brócolis à provençal,barra de cereais ,,1308.0,581.0,1.0,5.0,60.0,0.0,0.0,1955.0,0.0,25.400000000000002,23.433333333333334,47.666666666666664,0.0,1.7333333333333334,1
2024,6,qui,27,cafe da manha,,,,,,,178.0,,,,,,217.0,0.0,18.950000000000003,18.25,78.0,0.5,3.55,1
2024,6,qui,27,almoco,carne moída refogada,ovo cozido,nhoque ao sugo,mini bolo de baunilha ,,1708.0,628.0,5.0,15.0,0.0,0.0,6.0,2362.0,0.0,26.0,24.099999999999998,44.0,0.43333333333333335,3.866666666666667,1
2024,6,qui,27,jantar,filé de coxa assado,grão de bico à indiana,polenta cremosa,brigadeirão,,1339.0,588.0,2.0,7.0,0.0,0.0,0.0,1936.0,0.0,24.333333333333332,22.566666666666666,54.0,0.06666666666666667,2.6999999999999997,1
2024,6,sex,28,cafe da manha,,,,,,,140.0,,,,,,184.0,0.0,14.899999999999999,13.25,89.5,0.0,0.0,1
2024,6,sex,28,cafe da manha,,,,,,,140.0,,,,,,184.0,0.0,14.899999999999999,13.25,89.5,0.0,0.0,1
2024,6,sex,28,almoco,isca de carne ao molho roty,bifinho de lentilha ao molho roty,ervilha à parmentier,sorvete de creme,,1531.0,612.0,3.0,35.0,0.0,0.0,5.0,2186.0,0.0,25.733333333333334,24.166666666666668,47.333333333333336,1.9333333333333336,6.133333333333333,1
2024,6,sex,28,almoco,isca de carne ao molho roty,bifinho de lentilha ao molho roty,ervilha à parmentier,sorvete de creme,,1531.0,612.0,3.0,35.0,0.0,0.0,5.0,2186.0,0.0,25.733333333333334,24.166666666666668,47.333333333333336,1.9333333333333336,6.133333333333333,1
2024,6,sex,28,jantar,peixe frito,pvt com azeitonas,legumes na manteiga,maxi goiabinha,,741.0,398.0,2.0,4.0,0.0,0.0,1.0,1146.0,0.0,24.599999999999998,22.866666666666664,49.0,0.13333333333333333,3.9333333333333336,1
2024,6,sex,28,jantar,peixe frito,pvt com azeitonas,legumes na manteiga,maxi goiabinha,,741.0,398.0,2.0,4.0,0.0,0.0,1.0,1146.0,0.0,24.599999999999998,22.866666666666664,49.0,0.13333333333333333,3.9333333333333336,1
2024,6,sáb,29,almoco,cubos de pernil ao molho barbecue,pvt mexicano,couve refogada,curau,,919.0,425.0,0.0,4.0,0.0,0.0,0.0,1348.0,0.0,27.266666666666666,25.53333333333333,34.666666666666664,1.6333333333333335,7.233333333333333,1
2024,7,seg,1,cafe da manha,,,,,,,97.0,,,,,,120.0,0.0,13.8,13.0,81.5,0.55,4.25,1
2024,7,seg,1,jantar,linguiça suína acebolada,pvt com shimeji e champignon,farofa,bombom,,932.0,490.0,1.0,12.0,38.0,0.0,0.0,1473.0,0.0,15.133333333333333,14.166666666666666,90.0,0.09999999999999999,2.2333333333333334,1
2024,7,ter,2,cafe da manha,,,,,,,124.0,,,,,,128.0,0.0,13.25,11.100000000000001,91.0,1.5,3.0999999999999996,0
2024,7,ter,2,almoco,iscas de frango ao molho ferrugem,bifinho de feijão branco ao molho ferrugem,batata doce com ervas,manjar com calda de ameixa,,1086.0,504.0,2.0,30.0,49.0,0.0,4.0,1675.0,0.0,23.133333333333336,21.133333333333333,51.666666666666664,2.3333333333333335,5.8,0
2024,7,ter,2,jantar,carne louca (lagarto desfiado),omelete de brócolis,polenta,bolinho de baunilha,morango,761.0,436.0,2.0,19.0,51.0,0.0,0.0,1269.0,0.0,23.2,20.5,57.333333333333336,0.0,0.0,0
2024,7,qua,3,cafe da manha,,,,,,,95.0,,,,,,106.0,0.0,15.0,13.2,82.0,0.0,0.0,0
2024,7,qua,3,almoco,feijoada,feijoada vegetariana,couve refogada,gelatina de cereja,,940.0,461.0,3.0,27.0,63.0,0.0,9.0,1503.0,0.0,25.566666666666666,23.633333333333336,48.0,0.39999999999999997,5.033333333333334,0
2024,7,qua,3,jantar,bife ao molho tomatelli,curry de legumes,cenoura à salsa,torrone,,527.0,317.0,1.0,1.0,55.0,0.0,0.0,901.0,0.0,23.833333333333332,21.033333333333335,51.0,0.0,0.0,0
2024,7,qui,4,cafe da manha,,,,,,,79.0,,,,,,84.0,0.0,19.3,17.8,61.5,0.0,2.8,0
2024,7,qui,4,almoco,carne moída refogada,ovo frito,macarrão à primavera,chocolate ao leite,,745.0,382.0,4.0,23.0,0.0,0.0,2.0,1156.0,0.0,25.399999999999995,24.400000000000002,37.333333333333336,0.0,3.266666666666667,0
2024,7,qui,4,jantar,filé de coxa assada,moussaka vegetariana,batata corada,arroz doce,,564.0,348.0,2.0,9.0,0.0,0.0,0.0,923.0,0.0,23.3,21.333333333333332,49.666666666666664,0.0,0.0,0
2024,7,sex,5,cafe da manha,,,,,,,87.0,,,,,,78.0,0.0,18.7,17.700000000000003,61.5,0.0,0.0,0
2024,7,sex,5,almoco,iscas de carne ao molho de cogumelos,quibe de brócolis,chuchu com manjericão,barra de cereal,,622.0,326.0,3.0,19.0,0.0,0.0,5.0,975.0,0.0,25.46666666666667,23.599999999999998,35.666666666666664,0.9,5.866666666666667,0
2024,7,sex,5,jantar,lombo ao molho roty,almôndegas de aveia ao molho rotty,cuscuz de legumes,pudim de maria mole com calda,,328.0,202.0,1.0,2.0,0.0,0.0,0.0,533.0,0.0,24.099999999999998,21.3,43.0,0.0,0.2333333333333333,0
2024,7,sáb,6,almoco,carne em cubos ao molho provençal,pvt mexicano,mandioca ao tomatelli,brigadeirão,,295.0,188.0,0.0,11.0,0.0,0.0,0.0,494.0,0.0,26.233333333333334,24.599999999999998,32.333333333333336,1.0,3.8000000000000003,0
2024,7,qua,10,cafe da manha,,,,,,,55.0,,,,,,64.0,0.0,14.95,14.5,91.5,0.0,1.4,0
2024,7,qua,10,almoco,linguiça acebolada,grão de bico à indiana,sobremesa: max chocolate,max chocolate,,516.0,279.0,1.0,6.0,0.0,0.0,4.0,806.0,0.13333333333333333,22.566666666666666,20.633333333333336,68.33333333333333,1.6000000000000003,5.066666666666666,0
2024,7,qua,10,jantar,filé de frango empanado,pvt com azeitonas,creme de milho,barra de cereais (banana,mel),491.0,252.0,0.0,2.0,0.0,0.0,0.0,745.0,0.0,21.566666666666666,20.066666666666666,74.33333333333333,0.4333333333333333,3.3666666666666667,0
2024,7,qui,11,cafe da manha,,,,,,,55.0,,,,,,73.0,0.0,17.65,16.5,87.5,0.0,0.0,0
2024,7,qui,11,almoco,lasanha à bolonhesa,acelga à chinesa,sobremesa: gelatina de morango e mamão,gelatina de morango,mamão,586.0,313.0,4.0,8.0,0.0,0.0,4.0,915.0,0.0,27.066666666666666,25.03333333333333,46.333333333333336,1.4000000000000001,5.333333333333333,0
2024,7,qui,11,jantar,bisteca suína ao molho ferrugem,cassoulet vegetariano,virado de couve,bananada,laranja,386.0,202.0,0.0,3.0,0.0,0.0,0.0,591.0,0.0,25.8,23.53333333333333,54.333333333333336,0.0,1.6333333333333335,0
2024,7,sex,12,cafe da manha,,,,,,,52.0,,,,,,69.0,0.0,19.4,17.7,75.0,0.0,0.0,0
2024,7,sex,12,almoco,filé de coxa assado,bifinho de lentilha ao sugo,polenta,bombom,,491.0,243.0,1.0,8.0,0.0,0.0,2.0,745.0,0.0,24.2,21.76666666666667,67.33333333333333,1.6666666666666667,5.733333333333333,0
2024,7,sex,12,jantar,bife ao molho provençal,ovo frito,ervilha à parmentier,doce de abóbora caseiro,banana,281.0,179.0,0.0,3.0,0.0,0.0,1.0,464.0,0.0,21.366666666666664,20.5,73.33333333333333,2.466666666666667,7.933333333333334,0
2024,7,sáb,13,almoco,lagarto ao molho de cogumelos,estrogonofe de pvt,legumes refogados,flan de baunilha com calda de goiabada,,234.0,154.0,0.0,4.0,0.0,0.0,0.0,392.0,0.0,23.46666666666667,21.433333333333334,57.666666666666664,3.133333333333333,8.700000000000001,0
2024,7,seg,15,cafe da manha,,,,,,,55.0,,,,,,62.0,0.0,16.8,14.3,85.0,0.0,0.0,0
2024,7,seg,15,almoco,carne em cubos ao molho pomodoro,almôndega de aveia ao molho pomodoro,legumes refogados,torrone,,438.0,224.0,3.0,7.0,0.0,0.0,0.0,672.0,0.0,25.099999999999998,22.8,36.333333333333336,0.39999999999999997,4.7,0
2024,7,seg,15,jantar,filé de frango ao molho ferrugem,quibe de brócolis e requeijão,polenta,barra de cereal de chocolate,frutas,423.0,216.0,0.0,2.0,0.0,0.0,0.0,641.0,0.0,22.8,21.433333333333337,57.0,0.8666666666666666,5.233333333333333,0
2024,7,ter,16,cafe da manha,,,,,,,66.0,,,,,,51.0,0.0,15.75,14.45,80.5,1.0,3.8,0
2024,7,ter,16,almoco,lombo ao molho roty,curry de legumes ,abobrinha à italiana,beijinho,,437.0,232.0,2.0,2.0,0.0,0.0,4.0,677.0,0.0,23.633333333333336,21.96666666666667,44.333333333333336,3.1333333333333333,8.066666666666666,0
2024,7,ter,16,jantar,lasanha à bolonhesa,lasanha de ricota e espinafre,repolho com cenoura refogados ,gelatina de cereja,,452.0,268.0,2.0,1.0,0.0,0.0,0.0,723.0,0.0,23.400000000000002,21.166666666666668,45.666666666666664,0.0,0.0,0
2024,7,qua,17,cafe da manha,,,,,,,50.0,,,,,,45.0,0.0,14.600000000000001,12.7,89.5,0.0,0.0,0
2024,7,qua,17,cafe da manha,,,,,,,50.0,,,,,,45.0,0.0,14.600000000000001,12.7,89.5,0.0,0.0,0
2024,7,qua,17,almoco,hamburguer bovino ao sugo,bifinho de grão de bico ao sugo,purê de batata e mandioquinha,arroz doce,,477.0,242.0,2.0,5.0,0.0,0.0,5.0,731.0,0.0,24.433333333333334,22.566666666666666,40.333333333333336,1.1,4.966666666666666,0
2024,7,qua,17,jantar,pernil ao molho barbecue,ovo cozido,farofa rica,max goiabinha,,346.0,207.0,1.0,1.0,0.0,0.0,0.0,555.0,0.0,24.333333333333332,22.233333333333334,46.666666666666664,0.03333333333333333,3.4,0
2024,7,qua,17,jantar,pernil ao molho barbecue,ovo cozido,farofa rica,max goiabinha,,346.0,207.0,1.0,1.0,0.0,0.0,0.0,555.0,0.0,24.333333333333332,22.233333333333334,46.666666666666664,0.03333333333333333,3.4,0
2024,7,qui,18,cafe da manha,,,,,,,50.0,,,,,,51.0,0.0,16.35,14.15,68.0,0.0,0.0,0
2024,7,qui,18,almoco,filé de frango empanado,cassoulet vegetetariano,creme de milho,banana caramelada,,528.0,257.0,2.0,6.0,0.0,0.0,3.0,796.0,0.0,25.733333333333334,24.266666666666666,26.0,1.0,5.2,0
2024,7,qui,18,jantar,bife ao molho de cebola,tomate recheado,chuchu com manjericão,bolinho roll de chocolate,,371.0,219.0,1.0,2.0,0.0,0.0,1.0,594.0,0.0,24.133333333333336,22.2,38.333333333333336,0.5,3.466666666666667,0
2024,7,sex,19,cafe da manha,,,,,,,55.0,,,,,,34.0,0.0,16.9,15.65,61.0,0.0,2.85,0
2024,7,sex,19,almoco,carne moída refogada,hamburguer de pvt ao molho ferrugem,macarrão com espinafre ao alho e óleo,goiabada com queijo,,421.0,207.0,1.0,7.0,0.0,0.0,2.0,638.0,0.0,26.0,24.099999999999998,29.333333333333332,1.1333333333333335,4.8,0
2024,7,sex,19,jantar,peixe frito,grãos gratinados,batata corada,pão de mel,,243.0,167.0,1.0,2.0,0.0,0.0,0.0,413.0,0.0,24.5,22.03333333333333,46.333333333333336,1.7,5.466666666666666,0
2024,7,sáb,20,almoco,bisteca ao molho madeira,ovo frito,couve flor à provençal,iogurte,,206.0,132.0,1.0,2.0,0.0,0.0,0.0,341.0,0.0,25.8,24.0,32.666666666666664,1.0,4.1000000000000005,0
2024,7,seg,22,cafe da manha,,,,,,,59.0,,,,,,54.0,0.0,15.200000000000001,12.649999999999999,71.5,0.05,1.35,0
2024,7,seg,22,almoco,filé de frango empanado,omelete de forno,creme de milho,bananada,,514.0,234.0,4.0,7.0,0.0,0.0,1.0,760.0,0.0,26.133333333333336,24.433333333333334,30.333333333333332,0.5666666666666667,3.5,0
2024,7,seg,22,jantar,bife grelhado ao molho de cebola,estrogonofe de pvt,batata doce com ervas,goiabada com queijo,,366.0,207.0,1.0,3.0,0.0,0.0,0.0,577.0,0.0,25.5,23.599999999999998,37.0,1.4333333333333336,4.666666666666667,0
2024,7,ter,23,cafe da manha,,,,,,,55.0,,,,,,60.0,0.0,15.85,13.05,63.5,0.2,1.5,0
2024,7,ter,23,almoco,estrogonofe de carne,pvt com azeitonas,batata palha,canjica,,526.0,250.0,0.0,8.0,0.0,0.0,2.0,786.0,0.0,25.400000000000002,23.733333333333334,32.666666666666664,2.1,5.633333333333333,0
2024,7,ter,23,jantar,lombo ao molho barbecue,suflê de legumes,couve ao alho ,beijinho,,404.0,226.0,0.0,2.0,0.0,0.0,0.0,632.0,0.0,24.866666666666664,22.53333333333333,34.333333333333336,0.26666666666666666,3.4333333333333336,0
2024,7,qua,24,cafe da manha,,,,,,,63.0,,,,,,55.0,0.0,17.049999999999997,15.7,52.0,2.6500000000000004,5.800000000000001,0
2024,7,qua,24,almoco,bife ao molho de azeitonas,tomate recheado,vagem ao alho,mosaico de gelatina,,463.0,227.0,3.0,10.0,0.0,0.0,2.0,705.0,0.0,24.766666666666666,22.833333333333332,30.666666666666668,2.6333333333333333,6.3999999999999995,0
2024,7,qua,24,jantar,filé de coxa assado,ovo cozido,polenta ao sugo com parmesão,iogurte,,388.0,219.0,1.0,0.0,0.0,0.0,1.0,609.0,0.0,24.666666666666668,22.099999999999998,33.333333333333336,0.5666666666666667,2.8000000000000003,0
2024,7,qui,25,cafe da manha,,,,,,,59.0,,,,,,59.0,0.0,14.05,11.45,69.5,0.0,0.0,0
2024,7,qui,25,almoco,pernil ao molho roty,moussaka vegetariana,farofa,cocada,,426.0,203.0,4.0,7.0,0.0,0.0,4.0,644.0,0.0,25.266666666666666,23.433333333333334,29.0,2.1666666666666665,6.733333333333333,0
2024,7,qui,25,jantar,hambúrguer à pizzaiolo,hambúrguer de grão de bico ao sugo,macarrão macarrão ao alho e óleo,manjar com calda de ameixa,,412.0,233.0,0.0,1.0,0.0,0.0,0.0,646.0,0.0,24.166666666666668,21.366666666666664,37.666666666666664,0.0,1.0666666666666667,0
2024,7,sex,26,cafe da manha,,,,,,,50.0,,,,,,45.0,0.0,16.45,13.2,61.0,0.6,1.85,0
2024,7,sex,26,cafe da manha,,,,,,,50.0,,,,,,45.0,0.0,16.45,13.2,61.0,0.6,1.85,0
2024,7,sex,26,almoco,peixe frito,grãos com queijo,brócolis à provençal,bolinho roll de chocolate,,368.0,204.0,3.0,10.0,0.0,0.0,4.0,589.0,0.0,25.666666666666668,23.766666666666666,30.0,1.6333333333333335,5.533333333333334,0
2024,7,sex,26,almoco,peixe frito,grãos com queijo,brócolis à provençal,bolinho roll de chocolate,,368.0,204.0,3.0,10.0,0.0,0.0,4.0,589.0,0.0,25.666666666666668,23.766666666666666,30.0,1.6333333333333335,5.533333333333334,0
2024,7,sex,26,jantar,carne moída refogada,pvt alemão,batata rústica,gelatina de cereja,,297.0,164.0,0.0,1.0,0.0,0.0,0.0,462.0,0.0,24.733333333333334,22.866666666666664,33.666666666666664,0.9666666666666667,3.4,0
2024,7,sex,26,jantar,carne moída refogada,pvt alemão,batata rústica,gelatina de cereja,,297.0,164.0,0.0,1.0,0.0,0.0,0.0,462.0,0.0,24.733333333333334,22.866666666666664,33.666666666666664,0.9666666666666667,3.4,0
2024,7,sáb,27,almoco,filé de frango ao molho ferrugem,bifinho de feijão branco ao molho ferrugem,ervilha à parmentier,barra de cereal de banana,mel,255.0,152.0,4.0,2.0,0.0,0.0,0.0,413.0,0.0,26.7,24.333333333333332,28.0,1.8333333333333333,5.633333333333333,0
2024,7,seg,29,cafe da manha,,,,,,,57.0,,,,,,59.0,0.0,20.6,19.3,52.5,0.0,0.0,0
2024,7,seg,29,almoco,bife ao molho roty,quibe de pvt,chuchu com manjericão,pão de mel,,507.0,251.0,6.0,5.0,0.0,0.0,4.0,773.0,0.0,28.2,25.633333333333336,29.0,3.3666666666666667,8.333333333333334,0
2024,7,seg,29,jantar,iscas de frango ao molho ferrugem,grão de bico à indiana,mandioca ao tomatelli,doce de leite,,496.0,261.0,0.0,1.0,0.0,0.0,0.0,758.0,0.0,26.46666666666667,24.733333333333334,36.333333333333336,1.2333333333333332,4.333333333333333,0
2024,7,ter,30,cafe da manha,,,,,,,59.0,,,,,,65.0,0.0,14.75,14.45,83.0,3.7,10.45,0
2024,7,ter,30,almoco,lombo ao molho barbecue,lasanha de abobrinha e pvt,batata rústica,max goiabinha,,559.0,254.0,5.0,6.0,0.0,0.0,6.0,830.0,0.0,16.933333333333334,15.966666666666669,74.0,2.466666666666667,7.033333333333334,0
2024,7,ter,30,jantar,carne em cubos ao molho de cebola,:almôndegas de aveia e escarola ao molho de cebola,nhoque ao sugo ,brigadeirão,,484.0,279.0,3.0,3.0,0.0,0.0,0.0,769.0,0.0,17.366666666666667,16.566666666666666,77.33333333333333,1.8,6.033333333333334,0
2024,7,qua,31,cafe da manha,,,,,,,64.0,,,,,,67.0,0.0,13.3,12.35,89.5,1.6,4.550000000000001,0
2024,7,qua,31,almoco,filé de coxa assado,ovo cozido,polenta de corte ao sugo,pudim de maria mole com calda,,593.0,292.0,2.0,9.0,0.0,0.0,5.0,901.0,0.0,23.733333333333334,22.03333333333333,50.0,3.9,8.533333333333333,0
2024,7,qua,31,jantar,estrogonofe de carne,pvt com azeitonas,batata palha,canjica,,526.0,288.0,3.0,0.0,0.0,0.0,1.0,818.0,0.0,24.833333333333332,22.8,49.333333333333336,0.0,0.9333333333333332,0
2024,8,qui,1,cafe da manha,,,,,,,68.0,,,,,,70.0,0.0,17.799999999999997,17.05,69.0,2.75,6.65,0
2024,8,qui,1,almoco,lagarto ao molho madeira,estrogonofe de grão de bico,legumes à salsa,picolé de limão,,577.0,280.0,2.0,71.0,0.0,0.0,6.0,936.0,0.0,25.46666666666667,23.333333333333332,38.333333333333336,3.266666666666667,8.0,0
2024,8,qui,1,jantar,linguiça acebolada, hamburguer de pvt a pizzaiolo,farofa,flan de baunilha com calda de goiabada,,534.0,300.0,3.0,2.0,0.0,0.0,0.0,839.0,0.0,25.0,22.8,32.0,0.0,3.8333333333333335,0
2024,8,sex,2,cafe da manha,,,,,,,71.0,,,,,,86.0,0.0,17.35,16.1,67.0,2.05,5.35,0
2024,8,sex,2,almoco,bife ao molho de azeitonas,suflê de legumes,acelga à chinesa,bolinho roll de chocolate,,571.0,274.0,5.0,74.0,0.0,0.0,5.0,929.0,0.0,25.3,23.133333333333336,39.333333333333336,3.3333333333333335,8.066666666666668,0
2024,8,sex,2,jantar,filé de frango ao molho pomodoro,ovo frito,purê de batata e mandioquinha,mosaico de gelatina,,457.0,282.0,4.0,1.0,0.0,0.0,1.0,745.0,0.0,25.46666666666667,23.633333333333336,38.333333333333336,1.8333333333333333,6.0,0
2024,8,sáb,3,almoco,pernil ao molho provençal,moussaka vegetariana,couve refogada,mousse de limão,,392.0,223.0,2.0,2.0,0.0,0.0,1.0,620.0,0.0,25.933333333333334,23.866666666666664,34.0,3.1999999999999997,8.0,0
2024,8,seg,5,cafe da manha,,,,,,,226.0,,,,,,227.0,0.0,19.35,17.9,70.0,1.15,3.95,1
2024,8,seg,5,almoco,filé de frango empanado,almôndega de aveia e escarola ao molho barbecue,creme de milho,doce de leite,,1773.0,675.0,5.0,7.0,66.0,0.0,3.0,2529.0,0.0,27.53333333333333,25.233333333333334,34.0,2.4,7.3999999999999995,1
2024,8,seg,5,jantar,estrogonofe de carne,bifinho de feijão branco ao molho de cebola,batata palha,barra de cereais,,1503.0,662.0,5.0,3.0,61.0,0.0,1.0,2235.0,0.0,26.733333333333334,24.2,33.333333333333336,0.5333333333333333,3.0333333333333337,1
2024,8,ter,6,cafe da manha,,,,,,,222.0,,,,,,229.0,0.0,20.2,16.45,57.5,0.0,1.05,1
2024,8,ter,6,almoco,lasanha à bolonhesa,lasanha de pvt,legumes refogados,bolinho de baunilha com morango,,1912.0,732.0,4.0,40.0,68.0,0.0,5.0,2761.0,0.0,27.599999999999998,25.266666666666666,33.333333333333336,2.2333333333333334,6.833333333333333,1
2024,8,ter,6,jantar,lombo ao molho barbecue,grão de bico à indiana,chuchu com azeitonas,pudim de maria mole,coco,1430.0,646.0,3.0,18.0,66.0,0.0,1.0,2164.0,0.0,25.766666666666666,23.73333333333333,41.333333333333336,0.09999999999999999,2.6999999999999997,1
2024,8,qua,7,cafe da manha,,,,,,,242.0,,,,,,265.0,0.0,19.75,17.55,52.5,0.8500000000000001,2.4000000000000004,1
2024,8,qua,7,almoco,isca ao molho roty,cassoulet vegetariano,batata doce com ervas,mousse de maracujá,,1745.0,675.0,3.0,40.0,68.0,0.0,7.0,2538.0,0.0,27.666666666666668,25.599999999999998,25.666666666666668,3.466666666666667,9.0,1
2024,8,qua,7,jantar,filé de coxa assado,moussaka vegetariana,vagem ao alho,sorvete de morango,,1639.0,728.0,3.0,20.0,63.0,0.0,0.0,2453.0,0.0,26.133333333333336,24.166666666666668,29.333333333333332,1.2666666666666666,5.066666666666666,1
2024,8,qui,8,cafe da manha,,,,,,,232.0,,,,,,228.0,0.0,19.5,16.5,48.5,1.2,3.45,1
2024,8,qui,8,almoco,feijoada,feijoada vegetariana,couve refogada,gelatina de cereja,,1739.0,695.0,6.0,36.0,75.0,0.0,10.0,2561.0,0.0,28.5,26.766666666666666,26.0,2.9,8.433333333333334,1
2024,8,qui,8,jantar,bife grelhado ao molho madeira,ovo cozido,brócolis à provençal,pé de moça,,1223.0,585.0,1.0,5.0,66.0,0.0,0.0,1880.0,0.0,27.666666666666668,26.099999999999998,32.0,0.7333333333333334,4.533333333333333,1
2024,8,sex,9,cafe da manha,,,,,,,191.0,,,,,,209.0,0.0,19.4,18.0,63.5,0.2,1.95,1
2024,8,sex,9,almoco,filé de peixe ao molho rio verde,pvt alemão,batata sauté,surpresa de abacaxi,,964.0,434.0,2.0,16.0,75.0,0.0,5.0,1496.0,0.0,18.933333333333334,17.766666666666666,70.66666666666667,2.2666666666666666,8.366666666666667,1
2024,8,sex,9,jantar,hamburguer ao sugo,hamburguer de grão de bico ao molho pizzaiolo,macarrão com espinafre,iogurte de morango,,967.0,526.0,0.0,8.0,58.0,0.0,1.0,1560.0,0.0,16.933333333333334,16.433333333333334,84.0,0.0,1.2666666666666666,1
2024,8,sáb,10,almoco,filé de frango ao molho ferrugem,ovo frito,polenta,arroz doce moreno,,685.0,375.0,0.0,4.0,0.0,0.0,0.0,1064.0,0.0,11.200000000000001,9.933333333333334,87.66666666666667,2.1333333333333333,6.900000000000001,1
2024,8,seg,12,cafe da manha,,,,,,,230.0,,,,,,262.0,0.0,9.6,6.9,79.5,0.0,0.0,1
2024,8,seg,12,almoco,linguiça acebolada + limão,pvt com shimeji e champignon,farofa,maxi goiabinha,,1798.0,647.0,5.0,10.0,65.0,0.0,2.0,2527.0,0.0,20.099999999999998,18.133333333333336,22.666666666666668,1.3,6.066666666666666,1
2024,8,seg,12,jantar,carne em cubos ao molho roty,souflé de legumes,mandioca ao tomatelli,barra de cereal banana,mel,1512.0,677.0,3.0,3.0,62.0,0.0,0.0,2257.0,0.0,19.033333333333335,16.8,30.333333333333332,0.6666666666666666,5.233333333333333,1
2024,8,ter,13,cafe da manha,,,,,,,243.0,,,,,,263.0,0.0,10.35,8.85,60.5,0.45,2.4,1
