Ano,Mês,Dia_semana,Dia_mês,total,prato_principal_1,prato_principal_2,guarnição,sobremesa_1,letivo,feriado,ferias,vespera_nao_letivo,pos_nao_letivo,vespera_feriado,pos_feriado,dias_desde_inicio_ferias,dias_desde_ultimas_ferias,dias_ate_ferias,dias_ate_feriado
2024,9,seg,30,523.0,Linguiça,Curry de legumes,Cuscuz,Bananada,1,0,0,0,1,0,0,0,56,73,12
2024,10,qua,2,611.0,Lombo,Suflê de legumes,Batata doce,Torrone,1,0,0,0,0,0,0,0,58,71,10
2024,10,qui,3,581.0,Frango empanado,Xadrez de PVT,Creme de milho,Pão de mel,1,0,0,0,0,0,0,0,59,70,9
2024,10,sex,4,289.0,Estrogonofe de carne,Omelete,Batata palha,Picolé,1,0,0,0,0,0,0,0,60,69,8
2024,10,sáb,5,0.0,Bife,Almôndega de aveia,Chuchu,Barra de cereais,1,0,0,1,0,0,0,0,61,68,7
2024,10,seg,7,524.0,Carne em cubos,Omelete,Vagem,Barra de cereais,1,0,0,0,1,0,0,0,63,66,5
2024,10,ter,8,689.0,Frango assado,Almôndega de aveia,Purês,Gelatina,1,0,0,0,0,0,0,0,64,65,4
2024,10,qua,9,607.0,Pernil,Curry de legumes,Farofa,Bombom,1,0,0,0,0,0,0,0,65,64,3
2024,10,qui,10,639.0,Bife,Lasanha de queijo,Abobrinha,Mousse de limão,1,0,0,0,0,0,0,0,66,63,2
2024,10,sex,11,237.0,Filé de peixe,Quibe de abóbora,Brócolis,Pudim de pão,1,0,0,1,0,1,0,0,67,62,1
2024,10,seg,14,446.0,Frango empanado,Bife de grão de bico,Creme de milho,Goiabada,1,0,0,0,1,0,0,0,70,59,14
2024,10,ter,15,642.0,Lasanha bolonhesa,Lasanha de PVT,Acelga,Mosaico,1,0,0,0,0,0,0,0,71,58,13
2024,10,qua,16,613.0,Filé de coxa,Batata especial,Polenta,Flan de baunilha,1,0,0,0,0,0,0,0,72,57,12
2024,10,qui,17,561.0,Lagarto,Ovo frito,Batata,Picolé,1,0,0,0,0,0,0,0,73,56,11
2024,10,sex,18,216.0,Pernil,Xadrez de grão de bico,Couve,Bolinho,1,0,0,0,0,0,0,0,74,55,10
2024,10,sáb,19,0.0,Bife,Baião de dois,Couve-flor,Surpresa de abacaxi,1,0,0,1,0,0,0,0,75,54,9
2024,10,seg,21,457.0,Bife,Tomate recheado,Legumes,Bananada,1,0,0,0,1,0,0,0,77,52,7
2024,10,ter,22,708.0,Hamburguer,Hamburguer de lentilha,Macarrão,Bolinho,1,0,0,0,0,0,0,0,78,51,6
2024,10,qua,23,491.0,Lombo,Grão de bico,Farofa,Chocolate,1,0,0,0,0,0,0,0,79,50,5
2024,10,qua,23,491.0,Lombo,Grão de bico,Farofa,Chocolate,1,0,0,0,0,0,0,0,79,50,5
2024,10,qui,24,456.0,Carne moída,PVT,Ervilha parmentier,Pudim de maria mole,1,0,0,0,0,0,0,0,80,49,4
2024,10,sex,25,236.0,Isca de carne,PVT,Cuscuz,Brigadeirão,1,0,0,0,0,0,0,0,81,48,3
2024,10,sáb,26,0.0,Filé de frango,Omelete,Abobrinha,Iogurte,1,0,0,1,0,0,0,0,82,47,2
2024,10,ter,29,706.0,Linguiça,Ovo cozido,Farofa,Cocada,1,0,0,0,1,0,1,0,85,44,4
2024,10,qua,30,558.0,Filé de frango,Moussaka,Polenta,Picolé,1,0,0,0,0,0,0,0,86,43,3
2024,10,qui,31,560.0,Carne em cubos,Quibe de brócolis,Macarrão,Pé de moça,1,0,0,0,0,0,0,0,87,42,2
2024,11,sex,1,268.0,Hamburguer,Hamburguer de lentilha,Purês,Iogurte,1,0,0,1,0,1,0,0,88,41,1
2024,11,seg,4,0.0,Frango empanado,Omelete,Creme de milho,Torrone,0,1,0,0,1,0,0,0,91,38,0
2024,11,qua,6,536.0,Bife,Quibe de PVT,Purês,Brigadeirão,1,0,0,0,0,0,0,0,93,36,9
2024,11,qui,7,472.0,Pernil,Bife de grão de bico,Couve,Mousse de limão,1,0,0,0,0,0,0,0,94,35,8
2024,11,sex,8,180.0,Filé de peixe,Batatalhoada,Brócolis,Barra de cereais,1,0,0,0,0,0,0,0,95,34,7
2024,11,sáb,9,0.0,Estrogonofe de frango,Lasanha de abobrinha,Legumes,Surpresa de banana,1,0,0,1,0,0,0,0,96,33,6
2024,11,seg,11,517.0,Frango empanado,Escondidinho de PVT,Cenoura,Bananada,1,0,0,0,1,0,0,0,98,31,4
2024,11,ter,12,615.0,Lasanha bolonhesa,Lasanha de PVT,Acelga,Pudim de maria mole,1,0,0,0,0,0,0,0,99,30,3
2024,11,qua,13,551.0,Estrogonofe de carne,Ovo frito,Batata palha,Picolé,1,0,0,0,0,0,0,0,100,29,2
2024,11,qui,14,407.0,Lombo,Quibe de brócolis,Farofa,Chocolate,1,0,0,1,0,1,0,0,101,28,1
2024,11,seg,18,411.0,Linguiça,Batata especial,Vagem,Pão de mel,1,0,0,0,1,0,0,0,105,24,2
2024,11,ter,19,548.0,Bife,Tomate recheado,Ervilha parmentier,Doce de leite,1,0,0,1,0,1,0,0,106,23,1
2024,11,qui,21,468.0,Fricassê de frango,Quibe de abóbora,Batata palha,Bombom,1,0,0,0,1,0,1,0,108,21,102
2024,11,sex,22,336.0,Carne louca,Omelete,Cuscuz,Arroz doce,1,0,0,0,0,0,0,0,109,20,101
2024,11,sáb,23,0.0,Frango assado,Moussaka,Polenta,Gelatina,1,0,0,1,0,0,0,0,110,19,100
2024,11,seg,25,412.0,Bife,Ovo cozido,Mandioca,Goiabada,1,0,0,0,1,0,0,0,112,17,98
2024,11,ter,26,497.0,Carne moída,Baião de dois,Batata,Surpresa de abacaxi,1,0,0,0,0,0,0,0,113,16,97
2024,11,qua,27,545.0,Filé de coxa,Almôndega de ricota,Polenta,Bolinho,1,0,0,0,0,0,0,0,114,15,96
2024,11,qui,28,418.0,Carne em cubos,PVT,Macarrão,Picolé,1,0,0,0,0,0,0,0,115,14,95
2024,11,sex,29,144.0,Pernil,Suflê de legumes,Virado,Flan de baunilha,1,0,0,0,0,0,0,0,116,13,94
2024,11,sáb,30,0.0,Isca de carne,Estrogonofe de grão de bico,Batata doce,Mosaico,1,0,0,1,0,0,0,0,117,12,93
2024,12,seg,2,366.0,Linguiça,PVT,Mandioca,Doce de batata,1,0,0,0,1,0,0,0,119,10,91
2024,12,ter,3,364.0,Lasanha bolonhesa,Lasanha de PVT,Vagem,Pé de moça,1,0,0,0,0,0,0,0,120,9,90
2024,12,qua,4,481.0,Filé de frango,Quibe de brócolis,Polenta,Pudim de pão,1,0,0,0,0,0,0,0,121,8,89
2024,12,qui,5,478.0,Hamburguer,Hamburguer de lentilha,Macarrão,Bolinho,1,0,0,0,0,0,0,0,122,7,88
2024,12,sex,6,235.0,Peixe frito,Suflê de legumes,Brócolis,Picolé,1,0,0,0,0,0,0,0,123,6,87
2024,12,sáb,7,0.0,Pernil,Curry de legumes,Virado,Mosaico,1,0,0,1,0,0,0,0,124,5,86
2024,12,seg,9,250.0,Frango empanado,Bife de grão de bico,Creme de milho,Bolinho,1,0,0,0,1,0,0,0,126,3,84
2024,12,ter,10,250.0,Carne moída,Ovo frito,Ervilha parmentier,Gelatina,1,0,0,0,0,0,0,0,127,2,83
2024,12,qua,11,255.0,Filé de coxa,Quibe de abóbora,Polenta,Barra de cereais,1,0,0,1,0,0,0,0,128,1,82
2024,12,qui,12,173.0,Lombo,Quibe de brócolis,Farofa,Panacota,0,0,1,1,0,0,0,0,0,0,81
2024,12,sex,13,128.0,Carne em cubos,Omelete,Nhoque,Picolé,0,0,1,1,1,0,0,1,0,0,80
2024,12,sáb,14,0.0,Isca de carne,Grãos com queijo,Acelga,Mousse de limão,0,0,1,1,1,0,0,2,0,0,79
2024,12,seg,16,83.0,Bife,Estrogonofe de grão de bico,Chuchu,Romeu,0,0,1,1,1,0,0,4,0,0,77
2024,12,ter,17,95.0,Carne de panela,Tomate recheado,Batata,Gelatina,0,0,1,1,1,0,0,5,0,0,76
2024,12,qua,18,87.0,Lombo,PVT,Mandioca,Doce de abóbora,0,0,1,1,1,0,0,6,0,0,75
2024,12,qui,19,63.0,Estrogonofe de carne,Almôndega de ricota,Batata palha,Bombom,0,0,1,1,1,0,0,7,0,0,74
2024,12,sex,20,42.0,Frango empanado,Ovo frito,Creme de milho,Torrone,0,0,1,1,1,0,0,8,0,0,73
2025,1,seg,27,66.0,Carne em cubos,Omelete,Legumes,Cocada,0,0,1,1,1,0,0,46,0,0,35
2025,1,ter,28,146.0,Fricassê de frango,Bife de grão de bico,Batata palha,Picolé,0,0,1,1,1,0,0,47,0,0,34
2025,1,qua,29,139.0,Cubos de pernil,Estrogonofe de grão de bico,Abobrinha,Barra de cereais,0,0,1,1,1,0,0,48,0,0,33
2025,1,qui,30,144.0,Bife,Tomate recheado,Batata,Chocolate,0,0,1,1,1,0,0,49,0,0,32
2025,1,sex,31,68.0,Filé de peixe,Batatalhoada,Brócolis,Marigel,0,0,1,1,1,0,0,50,0,0,31
2025,2,sáb,1,0.0,Frango assado,Grãos com queijo,Vagem,Pudim de coco,0,0,1,1,1,0,0,51,0,0,30
2025,2,seg,3,95.0,Bife,Tomate recheado,Legumes,Iogurte,0,0,1,1,1,0,0,53,0,0,28
2025,2,ter,4,115.0,Filé de frango,Bife de feijão,Nhoque,Gelatina,0,0,1,1,1,0,0,54,0,0,27
2025,2,qua,5,106.0,Lombo,Almôndega de aveia,Farofa,Beijinho,0,0,1,1,1,0,0,55,0,0,26
2025,2,qui,6,112.0,Isca de carne,Quibe de brócolis,Polenta,Doce de abóbora,0,0,1,1,1,0,0,56,0,0,25
2025,2,sex,7,93.0,Peixe frito,Xadrez de grão de bico,Purês,Maria mole,0,0,1,1,1,0,0,57,0,0,24
2025,2,sáb,8,0.0,Carne em cubos,Moussaka,Mandioca,Cocada,0,0,1,1,1,0,0,58,0,0,23
2025,2,seg,10,114.0,Bife,Lasanha de queijo,Repolho com cenoura,Goiabada,0,0,1,1,1,0,0,60,0,0,21
2025,2,ter,11,112.0,Linguiça,Batata especial,Couve,Flan de baunilha,0,0,1,1,1,0,0,61,0,0,20
2025,2,qua,12,123.0,Hamburguer,Hamburguer de PVT,Macarrão,Mousse de limão,0,0,1,1,1,0,0,62,0,0,19
2025,2,qui,13,112.0,Filé de frango,Ovo frito,Brócolis, picolé de doce de leite,0,0,1,1,1,0,0,63,0,0,18
2025,2,sex,14,106.0,Carne moída,PVT,Ervilha parmentier,Brigadeirão,0,0,1,1,1,0,0,64,0,0,17
2025,2,sáb,15,0.0,Pernil,Estrogonofe de grão de bico,Batata doce,Bolinho,0,0,1,1,1,0,0,65,0,0,16
2025,2,seg,17,127.0,Frango empanado,Bife de grão de bico,Legumes,Bolinho,0,0,1,1,1,0,0,67,0,0,14
2025,2,ter,18,128.0,Lasanha bolonhesa,Lasanha de PVT,Chuchu,Surpresa de abacaxi,0,0,1,1,1,0,0,68,0,0,13
2025,2,qua,19,118.0,Frango assado,Omelete,Acelga,Mosaico,0,0,1,1,1,0,0,69,0,0,12
2025,2,qui,20,119.0,Carne em cubos,PVT,Ervilha parmentier,Chocolate,0,0,1,1,1,0,0,70,0,0,11
2025,2,sex,21,111.0,Pernil,Quibe de brócolis,Virado,Goiabada,0,0,1,1,1,0,0,71,0,0,10
2025,2,sáb,22,0.0,Bife,Curry de legumes,Abobrinha,Arroz doce,0,0,1,1,1,0,0,72,0,0,9
2025,2,seg,24,381.0,Frango empanado,Almôndega de ricota,Creme de milho,Pé de moça,1,0,0,0,1,0,0,0,0,133,7
2025,2,ter,25,660.0,Carne moída,Xadrez de grão de bico,Purês,Picolé,1,0,0,0,0,0,0,0,1,132,6
2025,2,qua,26,279.0,Carne louca,Lasanha de abobrinha,Polenta,Manjar,1,0,0,0,0,0,0,0,2,131,5
2025,2,qui,27,302.0,Lombo,Ovo frito,Virado,Barra de cereais,1,0,0,0,0,0,0,0,3,130,4
2025,2,sex,28,182.0,Estrogonofe de carne,Suflê de legumes,Batata palha,Bombom,1,0,0,0,0,0,0,0,4,129,3
2025,3,qua,5,0.0,Hamburguer,Hamburguer de PVT,Purês,Torrone,0,1,0,0,1,0,1,0,9,124,0
2025,3,qui,6,429.0,Hamburguer,Hamburguer de PVT,Purês,Torrone,1,0,0,0,1,0,1,0,10,123,39
2025,3,sex,7,259.0,Pernil,Lasanha de abobrinha,Farofa,Bombom,1,0,0,0,0,0,0,0,11,122,38
2025,3,sáb,8,0.0,Frango assado,Bife de feijão,Polenta,Manjar,1,0,0,1,0,0,0,0,12,121,37
2025,3,seg,10,744.0,Bife,Quibe de brócolis,Legumes,Goiabada,1,0,0,0,1,0,0,0,14,119,35
2025,3,ter,11,746.0,Frango empanado,Bife de grão de bico,Creme de milho,Picolé,1,0,0,0,0,0,0,0,15,118,34
2025,3,qua,12,736.0,Lagarto,Omelete,Batata,Bolinho,1,0,0,0,0,0,0,0,16,117,33
2025,3,qui,13,761.0,Lasanha bolonhesa,Lasanha de PVT,Repolho,Pudim de pão,1,0,0,0,0,0,0,0,17,116,32
2025,3,sex,14,275.0,Filé de peixe,Batatalhoada,Brócolis,Pudim de maria mole,1,0,0,0,0,0,0,0,18,115,31
2025,3,sáb,15,0.0,Lombo,Baião de dois,Couve,Surpresa de banana,1,0,0,1,0,0,0,0,19,114,30
2025,3,qua,26,768.0,Cubos de pernil,Quibe de abóbora,Cuscuz,Bolinho,1,0,0,0,0,0,0,0,30,103,19
2025,3,qui,27,725.0,Carne moída,PVT,Polenta,Bananada,1,0,0,0,0,0,0,0,31,102,18
2025,3,sex,28,463.0,Lombo,Omelete,Abobrinha,Mousse de limão,1,0,0,0,0,0,0,0,32,101,17
2025,3,sáb,29,0.0,Carne em cubos,Batata especial,Couve-flor,Gelatina,1,0,0,1,0,0,0,0,33,100,16
2025,3,seg,31,743.0,Frango empanado,Ovo frito,Legumes,Doce de leite,1,0,0,0,1,0,0,0,35,98,14
2025,4,ter,1,729.0,Estrogonofe de carne,Almôndega de aveia,Vagem,Manjar,1,0,0,0,0,0,0,0,36,97,13
2025,4,qua,2,727.0,Pernil,Curry de legumes,Farofa,Pudim de maria mole,1,0,0,0,0,0,0,0,37,96,12
2025,4,qui,3,644.0,Filé de frango,Quibe de brócolis,Chuchu,Torrone,1,0,0,0,0,0,0,0,38,95,11
2025,4,sex,4,380.0,Lasanha bolonhesa,Lasanha de PVT,Couve-flor,Brigadeirão,1,0,0,0,0,0,0,0,39,94,10
2025,4,sáb,5,0.0,Carne em cubos,Suflê de legumes,Ervilha parmentier,Cocada,1,0,0,1,0,0,0,0,40,93,9
2025,4,seg,7,735.0,Bife,Tomate recheado,Mandioca,Bombom,1,0,0,0,1,0,0,0,42,91,7
2025,4,ter,8,673.0,Pernil,Baião de dois,Couve,Picolé,1,0,0,0,0,0,0,0,43,90,6
2025,4,qua,9,716.0,Carne louca,Quibe de abóbora,Macarrão,Goiabada,1,0,0,0,0,0,0,0,44,89,5
2025,4,qui,10,620.0,Frango assado,Lasanha de abobrinha,Polenta,Gelatina,1,0,0,0,0,0,0,0,45,88,4
2025,4,sex,11,367.0,Lombo,Omelete,Virado,Bolinho,1,0,0,0,0,0,0,0,46,87,3
2025,4,sáb,12,0.0,Frango empanado,Batata especial,Acelga,Iogurte,1,0,0,1,0,0,0,0,47,86,2
2025,4,seg,14,104.0,Bife,Batatalhoada,Brócolis,Chocolate,0,1,0,1,1,1,0,0,49,84,0
2025,4,ter,15,122.0,Filé de frango,Lasanha de queijo,Cenoura,Marigel,0,1,0,1,1,1,1,0,50,83,0
2025,4,qua,16,116.0,Quibe,Quibe de PVT,Legumes,Doce de abóbora,0,1,0,1,1,1,1,0,51,82,0
2025,4,qui,17,88.0,Isca de carne,Ovo frito,Batata,Ovo de páscoa,0,1,0,1,1,1,1,0,52,81,0
2025,4,ter,22,601.0,Linguiça,Bife de lentilha,não informado,Doce de banana,1,0,0,0,1,0,1,0,57,76,9
2025,4,qui,24,559.0,Filé de peixe,Xadrez de grão de bico,Purês,Mousse de limão,1,0,0,0,0,0,0,0,59,74,7
2025,4,sex,25,579.0,Frango assado,Omelete,Polenta,Mosaico,1,0,0,0,0,0,0,0,60,73,6
2025,4,sáb,26,0.0,Carne em cubos,Moussaka,Batata,Flan de baunilha,1,0,0,1,0,0,0,0,61,72,5
2025,4,seg,28,719.0,Frango empanado,Ovo frito,Creme de milho,Barra de cereais,1,0,0,0,1,0,0,0,63,70,3
2025,4,ter,29,637.0,Lombo,Bife de feijão,Acelga,Picolé,1,0,0,0,0,0,0,0,64,69,2
2025,4,qua,30,679.0,Carne moída,PVT,Nhoque,Mousse de maracujá,1,0,0,1,0,1,0,0,65,68,1
2025,5,seg,5,699.0,Carne em cubos,Ovo frito,Chuchu,Cocada,1,0,0,0,1,0,0,0,70,63,45
2025,5,ter,6,672.0,Bife,Tomate recheado,Macarrão,Mousse de morango,1,0,0,0,0,0,0,0,71,62,44
2025,5,qua,7,707.0,Frango assado,Almôndega de aveia,Vagem,Manjar,1,0,0,0,0,0,0,0,72,61,43
2025,5,qui,8,695.0,Lagarto,PVT,Repolho,Iogurte,1,0,0,0,0,0,0,0,73,60,42
2025,5,sex,9,449.0,Pernil,Suflê de legumes,Mandioca,Brigadeirão,1,0,0,0,0,0,0,0,74,59,41
2025,5,sáb,10,0.0,Bife,Curry de legumes,Batata,Surpresa de abacaxi,1,0,0,1,0,0,0,0,75,58,40
2025,5,seg,12,669.0,Bife,Quibe de brócolis,Cenoura,Barra de cereais,1,0,0,0,1,0,0,0,77,56,38
2025,5,ter,13,650.0,Fricassê de frango,Bife de feijão,Batata palha,Mosaico,1,0,0,0,0,0,0,0,78,55,37
2025,5,qua,14,527.0,Filé de peixe,Estrogonofe de grão de bico,Legumes,Chocolate,1,0,0,0,0,0,0,0,79,54,36
2025,5,qui,15,632.0,Carne moída,Lasanha de abobrinha,Polenta,Picolé,1,0,0,0,0,0,0,0,80,53,35
2025,5,sex,16,363.0,Lombo,Omelete,Farofa,Pé de moça,1,0,0,0,0,0,0,0,81,52,34
2025,5,sáb,17,0.0,Carne em cubos,Grão de bico,Ervilha parmentier,Bananada,1,0,0,1,0,0,0,0,82,51,33
2025,5,qua,21,634.0,Lombo,Ovo frito,Couve,Bolinho,1,0,0,0,0,0,0,0,86,47,29
2025,5,sex,23,444.0,Estrogonofe de carne,Xadrez de grão de bico,Batata palha,Flan de baunilha,1,0,0,0,0,0,0,0,88,45,27
2025,5,sáb,24,0.0,Filé de frango,Batata especial,Abobrinha,Surpresa de banana,1,0,0,1,0,0,0,0,89,44,26
2025,5,seg,26,679.0,Frango empanado,Omelete,Creme de milho,Goiabada,1,0,0,0,1,0,0,0,91,42,24
2025,5,ter,27,697.0,Hamburguer,Hamburguer de lentilha,Purês,Gelatina,1,0,0,0,0,0,0,0,92,41,23
2025,5,qua,28,629.0,Carne moída,PVT,Macarrão,Pudim de maria mole,1,0,0,0,0,0,0,0,93,40,22
2025,5,qui,29,601.0,Pernil,Moussaka,Farofa,Bombom,1,0,0,0,0,0,0,0,94,39,21
2025,5,sex,30,332.0,Frango assado,Bife de grão de bico,Polenta,Picolé,1,0,0,0,0,0,0,0,95,38,20
2025,5,sáb,31,0.0,Isca de carne,PVT,Cenoura,Bolinho,1,0,0,1,0,0,0,0,96,37,19
2025,6,seg,2,676.0,Fricassê de frango,Omelete,Batata palha,Doce de batata,1,0,0,0,1,0,0,0,98,35,17
2025,6,ter,3,613.0,Lasanha bolonhesa,Lasanha de queijo,Vagem,Chocolate,1,0,0,0,0,0,0,0,99,34,16
2025,6,qua,4,670.0,Estrogonofe de carne,Quibe de abóbora,Legumes,Pudim de pão,1,0,0,0,0,0,0,0,100,33,15
2025,6,qui,5,622.0,Lombo,Estrogonofe de grão de bico,Couve,Mosaico,1,0,0,0,0,0,0,0,101,32,14
2025,6,sex,6,361.0,Frango assado,Almôndega de ricota,Abobrinha,Picolé,1,0,0,0,0,0,0,0,102,31,13
2025,6,sáb,7,0.0,Bife,Bife de feijão,Cuscuz,Brigadeirão,1,0,0,1,0,0,0,0,103,30,12
2025,6,seg,9,670.0,Frango empanado,Tomate recheado,Acelga,Bananada,1,0,0,0,1,0,0,0,105,28,10
2025,6,ter,10,381.0,Filé de peixe,Batatalhoada,Brócolis,Arroz doce,1,0,0,0,0,0,0,0,106,27,9
2025,6,qua,11,635.0,Carne em cubos,PVT,Macarrão,Barra de cereais,1,0,0,0,0,0,0,0,107,26,8
2025,6,qui,12,603.0,Pernil,Suflê de legumes,Mandioca,Surpresa de abacaxi,1,0,0,0,0,0,0,0,108,25,7
2025,6,sex,13,391.0,Estrogonofe de frango,Bife de grão de bico,Batata palha,Pé de moça,1,0,0,0,0,0,0,0,109,24,6
2025,6,sáb,14,0.0,Lombo,Lasanha de abobrinha,Farofa,Gelatina,1,0,0,1,0,0,0,0,110,23,5
2025,6,seg,16,671.0,Linguiça,Moussaka,Chuchu,Doce de leite,1,0,0,0,1,0,0,0,112,21,3
2025,6,ter,17,522.0,Carne moída,PVT,Polenta,Pudim de maria mole,1,0,0,0,0,0,0,0,113,20,2
2025,6,qua,18,580.0,Frango empanado,Omelete,Purês,Iogurte,1,0,0,1,0,1,0,0,114,19,1
2025,6,seg,23,402.0,Carne em cubos,Quibe de brócolis,Legumes,Torrone,1,0,0,0,1,0,0,0,119,14,53
2025,6,ter,24,587.0,Carne moída,Hamburguer de PVT,Ervilha parmentier,Bombom,1,0,0,0,0,0,0,0,120,13,52
2025,6,qua,25,387.0,Frango assado,Ovo frito,Cenoura,Bolinho,1,0,0,0,0,0,0,0,121,12,51
2025,6,qui,26,464.0,Carne louca,Xadrez de grão de bico,Polenta,Kit junino,1,0,0,0,0,0,0,0,122,11,50
2025,6,sex,27,293.0,Hamburguer,Bife de lentilha,Macarrão,Curau,1,0,0,0,0,0,0,0,123,10,49
2025,6,sáb,28,0.0,Cubos de pernil,PVT,Batata,Flan de baunilha,1,0,0,1,0,0,0,0,124,9,48
2025,6,seg,30,351.0,Bife,Batata especial,Repolho,Goiabada,1,0,0,0,1,0,0,0,126,7,46
2025,7,ter,1,339.0,Pernil,Hamburguer de lentilha,Virado,Manjar,1,0,0,0,0,0,0,0,127,6,45
2025,7,qua,2,315.0,Frango empanado,Omelete,Creme de milho,Gelatina,1,0,0,0,0,0,0,0,128,5,44
2025,7,qui,3,357.0,Carne moída,PVT,Macarrão,Pé de moça,1,0,0,0,0,0,0,0,129,4,43
2025,7,sex,4,185.0,Isca de carne,Suflê de legumes,Batata,Barra de cereais,1,0,0,0,0,0,0,0,130,3,42
2025,7,sáb,5,0.0,Filé de frango,Estrogonofe de grão de bico,Chuchu,Mosaico,1,0,0,1,0,0,0,0,131,2,41
2025,7,seg,7,177.0,Bife,Tomate recheado,Legumes,Bolinho,0,0,1,1,1,0,0,0,0,0,39
2025,7,ter,8,159.0,Lasanha bolonhesa,Lasanha de PVT,Repolho com cenoura,Bombom,0,0,1,1,1,0,0,1,0,0,38
2025,7,qui,10,118.0,Linguiça,Almôndega de aveia,Abobrinha,Chocolate,0,0,1,1,1,0,0,3,0,0,36
2025,7,sex,11,97.0,Estrogonofe de frango,Ovo frito,Batata palha,Flan de baunilha,0,0,1,1,1,0,0,4,0,0,35
2025,7,sáb,12,0.0,Pernil,Batata especial,Brócolis,Surpresa de abacaxi,0,0,1,1,1,0,0,5,0,0,34
2025,7,seg,14,97.0,Carne em cubos,Lasanha de abobrinha,Vagem,Torrone,0,0,1,1,1,0,0,7,0,0,32
2025,7,ter,15,91.0,Peixe frito,Xadrez de PVT,Purês,Mousse de morango,0,0,1,1,1,0,0,8,0,0,31
2025,7,qua,16,104.0,Filé de coxa,Omelete,Creme de milho,Arroz doce,0,0,1,1,1,0,0,9,0,0,30
2025,7,qui,17,114.0,Feijoada,Feijoada vegetariana,Couve,Gelatina,0,0,1,1,1,0,0,10,0,0,29
2025,7,sex,18,90.0,Lagarto,Curry de legumes,Macarrão,Goiabada,0,0,1,1,1,0,0,11,0,0,28
2025,7,sáb,19,0.0,Bife,Grãos com queijo,Couve-flor,Iogurte,0,0,1,1,1,0,0,12,0,0,27
2025,7,seg,21,97.0,Frango empanado,Ovo frito,Creme de milho,Bananada,0,0,1,1,1,0,0,14,0,0,25
2025,7,ter,22,103.0,Estrogonofe de carne,Quibe de brócolis,Batata palha,Canjica,0,0,1,1,1,0,0,15,0,0,24
2025,7,qua,23,108.0,Bife,Almôndega de ricota,Mandioca,Curau,0,0,1,1,1,0,0,16,0,0,23
2025,7,qui,24,101.0,Lombo,Moussaka,Farofa,Cocada,0,0,1,1,1,0,0,17,0,0,22
2025,7,sex,25,89.0,Hamburguer,Hamburguer de PVT,Legumes,Brigadeirão,0,0,1,1,1,0,0,18,0,0,21
2025,7,sáb,26,0.0,Carne em cubos,Xadrez de grão de bico,Ervilha parmentier,Barra de cereais,0,0,1,1,1,0,0,19,0,0,20
2025,7,seg,28,135.0,Bife,Quibe de abóbora,Batata doce,Bolinho,0,0,1,1,1,0,0,21,0,0,18
2025,7,ter,29,129.0,Lombo,Bife de grão de bico,Polenta,Pudim de maria mole,0,0,1,1,1,0,0,22,0,0,17
2025,7,qua,30,145.0,Filé de coxa,Omelete,Nhoque,Goiabada,0,0,1,1,1,0,0,23,0,0,16
2025,7,qui,31,147.0,Carne moída,PVT,Batata,Banana caramelada,0,0,1,1,1,0,0,24,0,0,15
2025,8,sex,1,129.0,Filé de frango,Batata especial,Abobrinha,Barra de cereais,0,0,1,1,1,0,0,25,0,0,14
2025,8,sáb,2,0.0,Pernil,Lasanha de abobrinha,Farofa,Chocolate,0,0,1,1,1,0,0,26,0,0,13
2025,8,seg,4,444.0,Frango empanado,Estrogonofe de grão de bico,Repolho com cenoura,Doce de leite,1,0,0,0,1,0,0,0,0,130,11
2025,8,ter,5,572.0,Lasanha bolonhesa,Lasanha de PVT,Legumes,Torrone,1,0,0,0,0,0,0,0,1,129,10
2025,8,qua,6,565.0,Carne em cubos,Ovo frito,Batata doce,Mousse de maracujá,1,0,0,0,0,0,0,0,2,128,9
2025,8,qui,7,483.0,Feijoada,Feijoada vegetariana,Couve,Gelatina,1,0,0,0,0,0,0,0,3,127,8
2025,8,sex,8,333.0,Filé de peixe,Batatalhoada,Couve-flor,Surpresa de abacaxi,1,0,0,0,0,0,0,0,4,126,7
2025,8,sáb,9,0.0,Bife,Tomate recheado,Polenta,Arroz doce,1,0,0,1,0,0,0,0,5,125,6
2025,8,seg,11,563.0,Linguiça,PVT,Farofa,Barra de cereais,1,0,0,0,1,0,0,0,7,123,4
2025,8,ter,12,657.0,Carne em cubos,Omelete,Legumes,Bombom,1,0,0,0,0,0,0,0,8,122,3
2025,8,qua,13,641.0,Frango assado,Almôndega de aveia,Brócolis,Pudim de maria mole,1,0,0,0,0,0,0,0,9,121,2
2025,8,qui,14,575.0,Hamburguer,Bife de grão de bico,Macarrão,Cocada,1,0,0,1,0,1,0,0,10,120,1
2025,8,seg,18,606.0,Frango empanado,Lasanha de queijo,Vagem,Doce de banana,1,0,0,0,1,0,0,0,14,116,14
2025,8,ter,19,711.0,Estrogonofe de carne,Xadrez de grão de bico,Batata palha,Gelatina,1,0,0,0,0,0,0,0,15,115,13
2025,8,qua,20,610.0,Carne moída,PVT,Ervilha parmentier,Goiabada,1,0,0,0,0,0,0,0,16,114,12
2025,8,qui,21,574.0,Pernil,Ovo frito,Couve,Brigadeirão,1,0,0,0,0,0,0,0,17,113,11
2025,8,sex,22,457.0,Carne louca,Moussaka,Polenta,Pudim de pão,1,0,0,0,0,0,0,0,18,112,10
2025,8,sáb,23,0.0,Lombo,Grãos com queijo,Cenoura,Flan de baunilha,1,0,0,1,0,0,0,0,19,111,9
