Ano,Mês,Dia_mês,Dia_semana,letivo,feriado,ferias,vespera_nao_letivo,pos_nao_letivo,vespera_feriado,pos_feriado,dias_desde_inicio_ferias,dias_desde_ultimas_ferias,dias_ate_ferias,dias_ate_feriado
2025,4,28,seg,1,0,0,0,1,0,0,0,63,70,3
2025,4,29,ter,1,0,0,0,0,0,0,0,64,69,2
2025,4,30,qua,1,0,0,1,0,1,0,0,65,68,1
2025,5,1,qui,0,1,0,1,0,1,0,0,66,67,0
2025,5,2,sex,0,1,0,1,1,1,1,0,67,66,0
2025,5,3,sáb,0,1,0,1,1,0,1,0,68,65,0
2025,5,4,dom,0,0,0,0,1,0,1,0,69,64,46
2025,5,5,seg,1,0,0,0,1,0,0,0,70,63,45
2025,5,6,ter,1,0,0,0,0,0,0,0,71,62,44
2025,5,7,qua,1,0,0,0,0,0,0,0,72,61,43
2025,5,8,qui,1,0,0,0,0,0,0,0,73,60,42
2025,5,9,sex,1,0,0,0,0,0,0,0,74,59,41
2025,5,10,sáb,1,0,0,1,0,0,0,0,75,58,40
2025,5,11,dom,0,0,0,0,0,0,0,0,76,57,39
2025,5,12,seg,1,0,0,0,1,0,0,0,77,56,38
2025,5,13,ter,1,0,0,0,0,0,0,0,78,55,37
2025,5,14,qua,1,0,0,0,0,0,0,0,79,54,36
2025,5,15,qui,1,0,0,0,0,0,0,0,80,53,35
2025,5,16,sex,1,0,0,0,0,0,0,0,81,52,34
2025,5,17,sáb,1,0,0,1,0,0,0,0,82,51,33
2025,5,18,dom,0,0,0,0,0,0,0,0,83,50,32
2025,5,19,seg,1,0,0,0,1,0,0,0,84,49,31
2025,5,20,ter,1,0,0,0,0,0,0,0,85,48,30
2025,5,21,qua,1,0,0,0,0,0,0,0,86,47,29
2025,5,22,qui,1,0,0,0,0,0,0,0,87,46,28
2025,5,23,sex,1,0,0,0,0,0,0,0,88,45,27
2025,5,24,sáb,1,0,0,1,0,0,0,0,89,44,26
2025,5,25,dom,0,0,0,0,0,0,0,0,90,43,25
2025,5,26,seg,1,0,0,0,1,0,0,0,91,42,24
2025,5,27,ter,1,0,0,0,0,0,0,0,92,41,23
2025,5,28,qua,1,0,0,0,0,0,0,0,93,40,22
2025,5,29,qui,1,0,0,0,0,0,0,0,94,39,21
2025,5,30,sex,1,0,0,0,0,0,0,0,95,38,20
2025,5,31,sáb,1,0,0,1,0,0,0,0,96,37,19
2025,6,1,dom,0,0,0,0,0,0,0,0,97,36,18
2025,6,2,seg,1,0,0,0,1,0,0,0,98,35,17
2025,6,3,ter,1,0,0,0,0,0,0,0,99,34,16
2025,6,4,qua,1,0,0,0,0,0,0,0,100,33,15
2025,6,5,qui,1,0,0,0,0,0,0,0,101,32,14
2025,6,6,sex,1,0,0,0,0,0,0,0,102,31,13
2025,6,7,sáb,1,0,0,1,0,0,0,0,103,30,12
2025,6,8,dom,0,0,0,0,0,0,0,0,104,29,11
2025,6,9,seg,1,0,0,0,1,0,0,0,105,28,10
2025,6,10,ter,1,0,0,0,0,0,0,0,106,27,9
2025,6,11,qua,1,0,0,0,0,0,0,0,107,26,8
2025,6,12,qui,1,0,0,0,0,0,0,0,108,25,7
2025,6,13,sex,1,0,0,0,0,0,0,0,109,24,6
2025,6,14,sáb,1,0,0,1,0,0,0,0,110,23,5
2025,6,15,dom,0,0,0,0,0,0,0,0,111,22,4
2025,6,16,seg,1,0,0,0,1,0,0,0,112,21,3
2025,6,17,ter,1,0,0,0,0,0,0,0,113,20,2
2025,6,18,qua,1,0,0,1,0,1,0,0,114,19,1
2025,6,19,qui,0,1,0,1,0,1,0,0,115,18,0
2025,6,20,sex,0,1,0,1,1,1,1,0,116,17,0
2025,6,21,sáb,0,1,0,1,1,0,1,0,117,16,0
2025,6,22,dom,0,0,0,0,1,0,1,0,118,15,54
2025,6,23,seg,1,0,0,0,1,0,0,0,119,14,53
2025,6,24,ter,1,0,0,0,0,0,0,0,120,13,52
2025,6,25,qua,1,0,0,0,0,0,0,0,121,12,51
2025,6,26,qui,1,0,0,0,0,0,0,0,122,11,50
2025,6,27,sex,1,0,0,0,0,0,0,0,123,10,49
2025,6,28,sáb,1,0,0,1,0,0,0,0,124,9,48
2025,6,29,dom,0,0,0,0,0,0,0,0,125,8,47
2025,6,30,seg,1,0,0,0,1,0,0,0,126,7,46
2025,7,1,ter,1,0,0,0,0,0,0,0,127,6,45
2025,7,2,qua,1,0,0,0,0,0,0,0,128,5,44
2025,7,3,qui,1,0,0,0,0,0,0,0,129,4,43
2025,7,4,sex,1,0,0,0,0,0,0,0,130,3,42
2025,7,5,sáb,1,0,0,1,0,0,0,0,131,2,41
2025,7,6,dom,0,0,0,1,0,0,0,0,132,1,40
2025,7,7,seg,0,0,1,1,1,0,0,0,0,0,39
2025,7,8,ter,0,0,1,1,1,0,0,1,0,0,38
2025,7,9,qua,0,0,1,1,1,0,0,2,0,0,37
2025,7,10,qui,0,0,1,1,1,0,0,3,0,0,36
2025,7,11,sex,0,0,1,1,1,0,0,4,0,0,35
2025,7,12,sáb,0,0,1,1,1,0,0,5,0,0,34
2025,7,13,dom,0,0,1,1,1,0,0,6,0,0,33
2025,7,14,seg,0,0,1,1,1,0,0,7,0,0,32
2025,7,15,ter,0,0,1,1,1,0,0,8,0,0,31
2025,7,16,qua,0,0,1,1,1,0,0,9,0,0,30
2025,7,17,qui,0,0,1,1,1,0,0,10,0,0,29
2025,7,18,sex,0,0,1,1,1,0,0,11,0,0,28
2025,7,19,sáb,0,0,1,1,1,0,0,12,0,0,27
2025,7,20,dom,0,0,1,1,1,0,0,13,0,0,26
2025,7,21,seg,0,0,1,1,1,0,0,14,0,0,25
2025,7,22,ter,0,0,1,1,1,0,0,15,0,0,24
2025,7,23,qua,0,0,1,1,1,0,0,16,0,0,23
2025,7,24,qui,0,0,1,1,1,0,0,17,0,0,22
2025,7,25,sex,0,0,1,1,1,0,0,18,0,0,21
2025,7,26,sáb,0,0,1,1,1,0,0,19,0,0,20
2025,7,27,dom,0,0,1,1,1,0,0,20,0,0,19
2025,7,28,seg,0,0,1,1,1,0,0,21,0,0,18
2025,7,29,ter,0,0,1,1,1,0,0,22,0,0,17
2025,7,30,qua,0,0,1,1,1,0,0,23,0,0,16
2025,7,31,qui,0,0,1,1,1,0,0,24,0,0,15
2025,8,1,sex,0,0,1,1,1,0,0,25,0,0,14
2025,8,2,sáb,0,0,1,1,1,0,0,26,0,0,13
2025,8,3,dom,0,0,1,0,1,0,0,27,0,0,12
2025,8,4,seg,1,0,0,0,1,0,0,0,0,130,11
2025,8,5,ter,1,0,0,0,0,0,0,0,1,129,10
2025,8,6,qua,1,0,0,0,0,0,0,0,2,128,9
2025,8,7,qui,1,0,0,0,0,0,0,0,3,127,8
2025,8,8,sex,1,0,0,0,0,0,0,0,4,126,7
2025,8,9,sáb,1,0,0,1,0,0,0,0,5,125,6
2025,8,10,dom,0,0,0,0,0,0,0,0,6,124,5
2025,8,11,seg,1,0,0,0,1,0,0,0,7,123,4
2025,8,12,ter,1,0,0,0,0,0,0,0,8,122,3
2025,8,13,qua,1,0,0,0,0,0,0,0,9,121,2
2025,8,14,qui,1,0,0,1,0,1,0,0,10,120,1
2025,8,15,sex,0,1,0,1,0,1,0,0,11,119,0
2025,8,16,sáb,0,1,0,1,1,0,1,0,12,118,0
2025,8,17,dom,0,0,0,0,1,0,1,0,13,117,15
2025,8,18,seg,1,0,0,0,1,0,0,0,14,116,14
2025,8,19,ter,1,0,0,0,0,0,0,0,15,115,13
2025,8,20,qua,1,0,0,0,0,0,0,0,16,114,12
2025,8,21,qui,1,0,0,0,0,0,0,0,17,113,11
2025,8,22,sex,1,0,0,0,0,0,0,0,18,112,10
2025,8,23,sáb,1,0,0,1,0,0,0,0,19,111,9
2025,8,24,dom,0,0,0,0,0,0,0,0,20,110,8
2025,8,25,seg,1,0,0,0,1,0,0,0,21,109,7
2025,8,26,ter,1,0,0,0,0,0,0,0,22,108,6
2025,8,27,qua,1,0,0,0,0,0,0,0,23,107,5
2025,8,28,qui,1,0,0,0,0,0,0,0,24,106,4
2025,8,29,sex,1,0,0,0,0,0,0,0,25,105,3
2025,8,30,sáb,1,0,0,1,0,0,0,0,26,104,2
2025,8,31,dom,0,0,0,1,0,1,0,0,27,103,1
2025,9,1,seg,0,1,0,1,1,1,0,0,28,102,0
2025,9,2,ter,0,1,0,1,1,1,1,0,29,101,0
2025,9,3,qua,0,1,0,1,1,1,1,0,30,100,0
2025,9,4,qui,0,1,0,1,1,1,1,0,31,99,0
2025,9,5,sex,0,1,0,1,1,1,1,0,32,98,0
2025,9,6,sáb,0,1,0,1,1,0,1,0,33,97,0
2025,9,7,dom,0,0,0,0,1,0,1,0,34,96,50
2025,9,8,seg,1,0,0,0,1,0,0,0,35,95,49
2025,9,9,ter,1,0,0,0,0,0,0,0,36,94,48
2025,9,10,qua,1,0,0,0,0,0,0,0,37,93,47
2025,9,11,qui,1,0,0,0,0,0,0,0,38,92,46
2025,9,12,sex,1,0,0,0,0,0,0,0,39,91,45
2025,9,13,sáb,1,0,0,1,0,0,0,0,40,90,44
2025,9,14,dom,0,0,0,0,0,0,0,0,41,89,43
2025,9,15,seg,1,0,0,0,1,0,0,0,42,88,42
2025,9,16,ter,1,0,0,0,0,0,0,0,43,87,41
2025,9,17,qua,1,0,0,0,0,0,0,0,44,86,40
2025,9,18,qui,1,0,0,0,0,0,0,0,45,85,39
2025,9,19,sex,1,0,0,0,0,0,0,0,46,84,38
2025,9,20,sáb,1,0,0,1,0,0,0,0,47,83,37
2025,9,21,dom,0,0,0,0,0,0,0,0,48,82,36
2025,9,22,seg,1,0,0,0,1,0,0,0,49,81,35
2025,9,23,ter,1,0,0,0,0,0,0,0,50,80,34
2025,9,24,qua,1,0,0,0,0,0,0,0,51,79,33
2025,9,25,qui,1,0,0,0,0,0,0,0,52,78,32
2025,9,26,sex,1,0,0,0,0,0,0,0,53,77,31
2025,9,27,sáb,1,0,0,1,0,0,0,0,54,76,30
2025,9,28,dom,0,0,0,0,0,0,0,0,55,75,29
2025,9,29,seg,1,0,0,0,1,0,0,0,56,74,28
2025,9,30,ter,1,0,0,0,0,0,0,0,57,73,27
2025,10,1,qua,1,0,0,0,0,0,0,0,58,72,26
2025,10,2,qui,1,0,0,0,0,0,0,0,59,71,25
2025,10,3,sex,1,0,0,0,0,0,0,0,60,70,24
2025,10,4,sáb,1,0,0,1,0,0,0,0,61,69,23
2025,10,5,dom,0,0,0,0,0,0,0,0,62,68,22
2025,10,6,seg,1,0,0,0,1,0,0,0,63,67,21
2025,10,7,ter,1,0,0,0,0,0,0,0,64,66,20
2025,10,8,qua,1,0,0,0,0,0,0,0,65,65,19
2025,10,9,qui,1,0,0,0,0,0,0,0,66,64,18
2025,10,10,sex,1,0,0,0,0,0,0,0,67,63,17
2025,10,11,sáb,1,0,0,1,0,0,0,0,68,62,16
2025,10,12,dom,0,0,0,0,0,0,0,0,69,61,15
2025,10,13,seg,1,0,0,0,1,0,0,0,70,60,14
2025,10,14,ter,1,0,0,0,0,0,0,0,71,59,13
2025,10,15,qua,1,0,0,0,0,0,0,0,72,58,12
2025,10,16,qui,1,0,0,0,0,0,0,0,73,57,11
2025,10,17,sex,1,0,0,0,0,0,0,0,74,56,10
2025,10,18,sáb,1,0,0,1,0,0,0,0,75,55,9
2025,10,19,dom,0,0,0,0,0,0,0,0,76,54,8
2025,10,20,seg,1,0,0,0,1,0,0,0,77,53,7
2025,10,21,ter,1,0,0,0,0,0,0,0,78,52,6
2025,10,22,qua,1,0,0,0,0,0,0,0,79,51,5
2025,10,23,qui,1,0,0,0,0,0,0,0,80,50,4
2025,10,24,sex,1,0,0,0,0,0,0,0,81,49,3
2025,10,25,sáb,1,0,0,1,0,0,0,0,82,48,2
2025,10,26,dom,0,0,0,1,0,1,0,0,83,47,1
2025,10,27,seg,0,1,0,1,1,1,0,0,84,46,0
2025,10,28,ter,0,1,0,0,1,0,1,0,85,45,0
2025,10,29,qua,1,0,0,0,1,0,1,0,86,44,5
2025,10,30,qui,1,0,0,0,0,0,0,0,87,43,4
2025,10,31,sex,1,0,0,0,0,0,0,0,88,42,3
2025,11,1,sáb,1,0,0,1,0,0,0,0,89,41,2
2025,11,2,dom,0,0,0,1,0,1,0,0,90,40,1
2025,11,3,seg,0,1,0,1,1,1,0,0,91,39,0
2025,11,4,ter,0,1,0,0,1,0,1,0,92,38,0
2025,11,5,qua,1,0,0,0,1,0,1,0,93,37,10
2025,11,6,qui,1,0,0,0,0,0,0,0,94,36,9
2025,11,7,sex,1,0,0,0,0,0,0,0,95,35,8
2025,11,8,sáb,1,0,0,1,0,0,0,0,96,34,7
2025,11,9,dom,0,0,0,0,0,0,0,0,97,33,6
2025,11,10,seg,1,0,0,0,1,0,0,0,98,32,5
2025,11,11,ter,1,0,0,0,0,0,0,0,99,31,4
2025,11,12,qua,1,0,0,0,0,0,0,0,100,30,3
2025,11,13,qui,1,0,0,0,0,0,0,0,101,29,2
2025,11,14,sex,1,0,0,1,0,1,0,0,102,28,1
2025,11,15,sáb,0,1,0,1,0,0,0,0,103,27,0
2025,11,16,dom,0,0,0,0,1,0,1,0,104,26,4
2025,11,17,seg,1,0,0,0,1,0,0,0,105,25,3
2025,11,18,ter,1,0,0,0,0,0,0,0,106,24,2
2025,11,19,qua,1,0,0,1,0,1,0,0,107,23,1
2025,11,20,qui,0,1,0,1,0,1,0,0,108,22,0
2025,11,21,sex,0,1,0,1,1,1,1,0,109,21,0
2025,11,22,sáb,0,1,0,1,1,0,1,0,110,20,0
2025,11,23,dom,0,0,0,0,1,0,1,0,111,19,0
2025,11,24,seg,1,0,0,0,1,0,0,0,112,18,0
2025,11,25,ter,1,0,0,0,0,0,0,0,113,17,0
2025,11,26,qua,1,0,0,0,0,0,0,0,114,16,0
2025,11,27,qui,1,0,0,0,0,0,0,0,115,15,0
2025,11,28,sex,1,0,0,0,0,0,0,0,116,14,0
2025,11,29,sáb,1,0,0,1,0,0,0,0,117,13,0
2025,11,30,dom,0,0,0,0,0,0,0,0,118,12,0
2025,12,1,seg,1,0,0,0,1,0,0,0,119,11,0
2025,12,2,ter,1,0,0,0,0,0,0,0,120,10,0
2025,12,3,qua,1,0,0,0,0,0,0,0,121,9,0
2025,12,4,qui,1,0,0,0,0,0,0,0,122,8,0
2025,12,5,sex,1,0,0,0,0,0,0,0,123,7,0
2025,12,6,sáb,1,0,0,1,0,0,0,0,124,6,0
2025,12,7,dom,0,0,0,0,0,0,0,0,125,5,0
2025,12,8,seg,1,0,0,0,1,0,0,0,126,4,0
2025,12,9,ter,1,0,0,0,0,0,0,0,127,3,0
2025,12,10,qua,1,0,0,0,0,0,0,0,128,2,0
2025,12,11,qui,1,0,0,1,0,0,0,0,129,1,0
2025,12,12,sex,0,0,1,1,0,0,0,0,0,0,0
2025,12,13,sáb,0,0,1,1,1,0,0,1,0,0,0
2025,12,14,dom,0,0,1,1,1,0,0,2,0,0,0
2025,12,15,seg,0,0,1,1,1,0,0,3,0,0,0
2025,12,16,ter,0,0,1,1,1,0,0,4,0,0,0
2025,12,17,qua,0,0,1,1,1,0,0,5,0,0,0
2025,12,18,qui,0,0,1,1,1,0,0,6,0,0,0
2025,12,19,sex,0,0,1,1,1,0,0,7,0,0,0
2025,12,20,sáb,0,0,1,1,1,0,0,8,0,0,0
2025,12,21,dom,0,0,1,1,1,0,0,9,0,0,0
2025,12,22,seg,0,0,1,1,1,0,0,10,0,0,0
2025,12,23,ter,0,0,1,1,1,0,0,11,0,0,0
2025,12,24,qua,0,0,1,1,1,0,0,12,0,0,0
2025,12,25,qui,0,0,1,1,1,0,0,13,0,0,0
2025,12,26,sex,0,0,1,1,1,0,0,14,0,0,0
2025,12,27,sáb,0,0,1,1,1,0,0,15,0,0,0
2025,12,28,dom,0,0,1,1,1,0,0,16,0,0,0
2025,12,29,seg,0,0,1,1,1,0,0,17,0,0,0
2025,12,30,ter,0,0,1,1,1,0,0,18,0,0,0
2025,12,31,qua,0,0,1,0,1,0,0,19,0,0,0
